日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/09/20 06:00:00,101.908,101.916,101.907,101.908,101.946,101.952,101.932,101.932
2016/09/20 06:01:00,101.908,101.909,101.899,101.907,101.932,101.935,101.929,101.931
2016/09/20 06:02:00,101.907,101.913,101.903,101.911,101.931,101.937,101.927,101.935
2016/09/20 06:03:00,101.911,101.914,101.909,101.913,101.935,101.938,101.933,101.937
2016/09/20 06:04:00,101.913,101.914,101.912,101.912,101.937,101.938,101.936,101.936
2016/09/20 06:05:00,101.912,101.914,101.91,101.91,101.936,101.938,101.934,101.934
2016/09/20 06:06:00,101.91,101.913,101.907,101.908,101.934,101.937,101.931,101.932
2016/09/20 06:07:00,101.908,101.908,101.902,101.905,101.932,101.932,101.926,101.929
2016/09/20 06:08:00,101.905,101.906,101.905,101.906,101.929,101.93,101.929,101.93
2016/09/20 06:09:00,101.906,101.909,101.904,101.909,101.93,101.933,101.928,101.933
2016/09/20 06:10:00,101.909,101.921,101.909,101.918,101.933,101.933,101.918,101.921
2016/09/20 06:11:00,101.918,101.919,101.915,101.917,101.921,101.922,101.918,101.92
2016/09/20 06:12:00,101.917,101.919,101.912,101.914,101.92,101.922,101.915,101.917
2016/09/20 06:13:00,101.914,101.914,101.908,101.912,101.917,101.917,101.911,101.915
2016/09/20 06:14:00,101.912,101.913,101.907,101.908,101.915,101.916,101.91,101.911
2016/09/20 06:15:00,101.908,101.913,101.908,101.911,101.911,101.916,101.911,101.914
2016/09/20 06:16:00,101.911,101.914,101.911,101.912,101.914,101.917,101.914,101.915
2016/09/20 06:17:00,101.912,101.913,101.909,101.911,101.915,101.916,101.912,101.914
2016/09/20 06:18:00,101.911,101.913,101.909,101.911,101.914,101.916,101.912,101.914
2016/09/20 06:19:00,101.911,101.919,101.908,101.914,101.914,101.922,101.911,101.917
2016/09/20 06:20:00,101.914,101.916,101.911,101.916,101.917,101.919,101.914,101.919
2016/09/20 06:21:00,101.916,101.918,101.909,101.912,101.919,101.921,101.912,101.915
2016/09/20 06:22:00,101.912,101.914,101.909,101.91,101.915,101.917,101.912,101.913
2016/09/20 06:23:00,101.91,101.914,101.909,101.91,101.913,101.917,101.912,101.913
2016/09/20 06:24:00,101.91,101.914,101.906,101.911,101.913,101.917,101.909,101.914
2016/09/20 06:25:00,101.911,101.911,101.883,101.908,101.914,101.914,101.905,101.911
2016/09/20 06:26:00,101.908,101.909,101.898,101.904,101.911,101.912,101.901,101.907
2016/09/20 06:27:00,101.904,101.906,101.899,101.902,101.907,101.909,101.902,101.905
2016/09/20 06:28:00,101.902,101.907,101.86,101.904,101.905,101.91,101.881,101.907
2016/09/20 06:29:00,101.904,101.909,101.902,101.907,101.907,101.912,101.905,101.91
2016/09/20 06:30:00,101.907,101.909,101.904,101.907,101.91,101.912,101.907,101.91
2016/09/20 06:31:00,101.907,101.907,101.788,101.837,101.91,101.91,101.824,101.873
2016/09/20 06:32:00,101.837,101.869,101.817,101.862,101.873,101.892,101.853,101.865
2016/09/20 06:33:00,101.862,101.869,101.791,101.811,101.865,101.887,101.827,101.847
2016/09/20 06:34:00,101.811,101.85,101.81,101.831,101.847,101.877,101.813,101.859
2016/09/20 06:35:00,101.831,101.862,101.83,101.841,101.859,101.882,101.844,101.844
2016/09/20 06:36:00,101.841,101.883,101.829,101.861,101.844,101.91,101.844,101.897
2016/09/20 06:37:00,101.861,101.875,101.8,101.829,101.897,101.899,101.819,101.865
2016/09/20 06:38:00,101.829,101.849,101.811,101.838,101.865,101.885,101.83,101.841
2016/09/20 06:39:00,101.838,101.879,101.83,101.858,101.841,101.912,101.841,101.886
2016/09/20 06:40:00,101.858,101.891,101.855,101.877,101.886,101.899,101.873,101.88
2016/09/20 06:41:00,101.877,101.879,101.812,101.836,101.88,101.891,101.834,101.864
2016/09/20 06:42:00,101.836,101.874,101.829,101.871,101.864,101.91,101.858,101.874
2016/09/20 06:43:00,101.871,101.871,101.819,101.852,101.874,101.894,101.852,101.888
2016/09/20 06:44:00,101.852,101.853,101.83,101.835,101.888,101.889,101.866,101.871
2016/09/20 06:45:00,101.835,101.881,101.835,101.854,101.871,101.902,101.871,101.882
2016/09/20 06:46:00,101.854,101.88,101.845,101.862,101.882,101.9,101.868,101.898
2016/09/20 06:47:00,101.862,101.876,101.854,101.857,101.898,101.898,101.872,101.893
2016/09/20 06:48:00,101.857,101.87,101.853,101.858,101.893,101.897,101.872,101.894
2016/09/20 06:49:00,101.858,101.864,101.854,101.86,101.894,101.9,101.89,101.896
2016/09/20 06:50:00,101.86,101.87,101.836,101.84,101.896,101.896,101.872,101.876
2016/09/20 06:51:00,101.84,101.843,101.839,101.839,101.876,101.879,101.875,101.875
2016/09/20 06:52:00,101.839,101.874,101.818,101.834,101.875,101.909,101.84,101.872
2016/09/20 06:53:00,101.834,101.859,101.829,101.844,101.872,101.877,101.843,101.847
2016/09/20 06:54:00,101.844,101.858,101.833,101.847,101.847,101.874,101.844,101.85
2016/09/20 06:55:00,101.847,101.85,101.83,101.848,101.85,101.867,101.845,101.851
2016/09/20 06:56:00,101.848,101.867,101.836,101.846,101.851,101.903,101.851,101.882
2016/09/20 06:57:00,101.846,101.878,101.829,101.86,101.882,101.913,101.848,101.863
2016/09/20 06:58:00,101.86,101.869,101.84,101.84,101.863,101.882,101.86,101.876
2016/09/20 06:59:00,101.84,101.859,101.832,101.848,101.876,101.878,101.849,101.851
2016/09/20 07:00:00,101.848,101.859,101.838,101.855,101.851,101.887,101.846,101.883
2016/09/20 07:01:00,101.855,101.855,101.851,101.854,101.883,101.883,101.879,101.882
2016/09/20 07:02:00,101.854,101.867,101.835,101.845,101.882,101.883,101.849,101.873
2016/09/20 07:03:00,101.845,101.866,101.841,101.852,101.873,101.885,101.853,101.855
2016/09/20 07:04:00,101.852,101.855,101.849,101.854,101.855,101.858,101.852,101.857
2016/09/20 07:05:00,101.854,101.858,101.85,101.853,101.857,101.861,101.853,101.856
2016/09/20 07:06:00,101.853,101.859,101.852,101.859,101.856,101.862,101.855,101.862
2016/09/20 07:07:00,101.859,101.867,101.855,101.865,101.862,101.87,101.858,101.868
2016/09/20 07:08:00,101.865,101.881,101.862,101.876,101.868,101.884,101.865,101.879
2016/09/20 07:09:00,101.876,101.876,101.872,101.875,101.879,101.879,101.875,101.878
2016/09/20 07:10:00,101.875,101.878,101.869,101.869,101.878,101.881,101.872,101.872
2016/09/20 07:11:00,101.869,101.874,101.869,101.873,101.872,101.877,101.872,101.876
2016/09/20 07:12:00,101.873,101.873,101.869,101.871,101.876,101.876,101.872,101.874
2016/09/20 07:13:00,101.871,101.88,101.841,101.855,101.874,101.883,101.854,101.858
2016/09/20 07:14:00,101.855,101.859,101.836,101.846,101.858,101.866,101.848,101.849
2016/09/20 07:15:00,101.846,101.855,101.842,101.852,101.849,101.858,101.845,101.855
2016/09/20 07:16:00,101.852,101.874,101.842,101.868,101.855,101.891,101.855,101.871
2016/09/20 07:17:00,101.868,101.87,101.848,101.856,101.871,101.888,101.851,101.859
2016/09/20 07:18:00,101.856,101.859,101.852,101.853,101.859,101.862,101.855,101.856
2016/09/20 07:19:00,101.853,101.856,101.852,101.856,101.856,101.859,101.855,101.859
2016/09/20 07:20:00,101.856,101.857,101.851,101.853,101.859,101.86,101.854,101.856
2016/09/20 07:21:00,101.853,101.882,101.826,101.851,101.856,101.892,101.829,101.887
2016/09/20 07:22:00,101.851,101.868,101.844,101.857,101.887,101.888,101.859,101.86
2016/09/20 07:23:00,101.857,101.858,101.831,101.834,101.86,101.875,101.836,101.837
2016/09/20 07:24:00,101.834,101.84,101.812,101.839,101.837,101.856,101.826,101.842
2016/09/20 07:25:00,101.839,101.843,101.825,101.842,101.842,101.855,101.838,101.845
2016/09/20 07:26:00,101.842,101.853,101.833,101.848,101.845,101.87,101.836,101.851
2016/09/20 07:27:00,101.848,101.854,101.841,101.849,101.851,101.869,101.85,101.852
2016/09/20 07:28:00,101.849,101.851,101.837,101.849,101.852,101.865,101.85,101.852
2016/09/20 07:29:00,101.849,101.85,101.847,101.848,101.852,101.853,101.85,101.851
2016/09/20 07:30:00,101.848,101.851,101.834,101.846,101.851,101.867,101.849,101.849
2016/09/20 07:31:00,101.846,101.85,101.834,101.848,101.849,101.866,101.849,101.851
