日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/02/25 07:00:00,112.176,112.186,112.162,112.168,112.191,112.201,112.177,112.183
2016/02/25 07:01:00,112.168,112.175,112.137,112.154,112.183,112.19,112.158,112.169
2016/02/25 07:02:00,112.154,112.156,112.136,112.148,112.169,112.172,112.153,112.163
2016/02/25 07:03:00,112.148,112.171,112.147,112.164,112.163,112.191,112.162,112.188
2016/02/25 07:04:00,112.164,112.165,112.143,112.15,112.188,112.188,112.163,112.174
2016/02/25 07:05:00,112.15,112.156,112.148,112.156,112.174,112.174,112.168,112.171
2016/02/25 07:06:00,112.156,112.156,112.138,112.14,112.171,112.174,112.153,112.155
2016/02/25 07:07:00,112.14,112.151,112.137,112.151,112.155,112.166,112.152,112.166
2016/02/25 07:08:00,112.151,112.169,112.148,112.165,112.166,112.187,112.163,112.18
2016/02/25 07:09:00,112.165,112.189,112.161,112.188,112.18,112.204,112.176,112.203
2016/02/25 07:10:00,112.188,112.203,112.182,112.201,112.203,112.209,112.198,112.204
2016/02/25 07:11:00,112.201,112.205,112.191,112.196,112.204,112.208,112.194,112.199
2016/02/25 07:12:00,112.196,112.198,112.194,112.194,112.199,112.201,112.197,112.197
2016/02/25 07:13:00,112.194,112.204,112.189,112.193,112.197,112.207,112.192,112.196
2016/02/25 07:14:00,112.193,112.193,112.187,112.192,112.196,112.196,112.19,112.195
2016/02/25 07:15:00,112.192,112.192,112.183,112.183,112.195,112.195,112.186,112.186
2016/02/25 07:16:00,112.183,112.186,112.155,112.157,112.186,112.19,112.171,112.19
2016/02/25 07:17:00,112.157,112.157,112.134,112.156,112.19,112.19,112.146,112.159
2016/02/25 07:18:00,112.156,112.164,112.141,112.149,112.159,112.177,112.148,112.152
2016/02/25 07:19:00,112.149,112.159,112.135,112.135,112.152,112.162,112.138,112.138
2016/02/25 07:20:00,112.135,112.162,112.135,112.147,112.138,112.166,112.138,112.15
2016/02/25 07:21:00,112.147,112.156,112.139,112.156,112.15,112.166,112.146,112.159
2016/02/25 07:22:00,112.156,112.166,112.156,112.164,112.159,112.169,112.159,112.167
2016/02/25 07:23:00,112.164,112.189,112.16,112.16,112.167,112.202,112.167,112.185
2016/02/25 07:24:00,112.16,112.184,112.16,112.172,112.185,112.199,112.172,112.175
2016/02/25 07:25:00,112.172,112.18,112.167,112.168,112.175,112.183,112.17,112.171
2016/02/25 07:26:00,112.168,112.171,112.165,112.17,112.171,112.174,112.168,112.173
2016/02/25 07:27:00,112.17,112.171,112.156,112.167,112.173,112.185,112.169,112.17
2016/02/25 07:28:00,112.167,112.17,112.158,112.17,112.17,112.184,112.168,112.173
2016/02/25 07:29:00,112.17,112.17,112.157,112.168,112.173,112.184,112.171,112.171
2016/02/25 07:30:00,112.168,112.174,112.168,112.168,112.171,112.177,112.171,112.171
2016/02/25 07:31:00,112.168,112.169,112.148,112.157,112.171,112.176,112.16,112.16
2016/02/25 07:32:00,112.157,112.161,112.132,112.143,112.16,112.168,112.146,112.146
2016/02/25 07:33:00,112.143,112.143,112.114,112.126,112.146,112.157,112.117,112.129
2016/02/25 07:34:00,112.126,112.138,112.105,112.109,112.129,112.145,112.122,112.134
2016/02/25 07:35:00,112.109,112.13,112.109,112.121,112.134,112.142,112.123,112.124
2016/02/25 07:36:00,112.121,112.126,112.115,112.116,112.124,112.129,112.118,112.119
2016/02/25 07:37:00,112.116,112.139,112.114,112.131,112.119,112.142,112.117,112.134
2016/02/25 07:38:00,112.131,112.146,112.128,112.146,112.134,112.149,112.131,112.149
2016/02/25 07:39:00,112.146,112.149,112.113,112.113,112.149,112.158,112.139,112.139
2016/02/25 07:40:00,112.113,112.127,112.095,112.106,112.139,112.14,112.106,112.136
2016/02/25 07:41:00,112.106,112.14,112.1,112.107,112.136,112.15,112.114,112.134
2016/02/25 07:42:00,112.107,112.112,112.105,112.106,112.134,112.14,112.134,112.134
2016/02/25 07:43:00,112.106,112.109,112.102,112.102,112.134,112.138,112.129,112.129
2016/02/25 07:44:00,112.102,112.112,112.089,112.103,112.129,112.13,112.106,112.106
2016/02/25 07:45:00,112.103,112.108,112.094,112.099,112.106,112.125,112.106,112.124
2016/02/25 07:46:00,112.099,112.114,112.085,112.096,112.124,112.127,112.096,112.099
2016/02/25 07:47:00,112.096,112.114,112.084,112.102,112.099,112.138,112.095,112.105
2016/02/25 07:48:00,112.102,112.107,112.099,112.102,112.105,112.11,112.102,112.105
2016/02/25 07:49:00,112.102,112.102,112.09,112.09,112.105,112.105,112.093,112.093
