日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/04/27 06:00:00,111.304,111.308,111.301,111.308,111.319,111.323,111.316,111.323
2016/04/27 06:01:00,111.308,111.31,111.306,111.306,111.323,111.33,111.321,111.33
2016/04/27 06:02:00,111.306,111.31,111.306,111.309,111.33,111.33,111.323,111.324
2016/04/27 06:03:00,111.309,111.309,111.306,111.307,111.324,111.324,111.321,111.322
2016/04/27 06:04:00,111.307,111.307,111.305,111.307,111.322,111.322,111.32,111.322
2016/04/27 06:05:00,111.307,111.32,111.307,111.318,111.322,111.339,111.322,111.333
2016/04/27 06:06:00,111.318,111.318,111.287,111.301,111.333,111.333,111.311,111.325
2016/04/27 06:07:00,111.301,111.308,111.301,111.302,111.325,111.327,111.322,111.326
2016/04/27 06:08:00,111.302,111.315,111.301,111.315,111.326,111.33,111.325,111.33
2016/04/27 06:09:00,111.315,111.317,111.312,111.316,111.33,111.332,111.327,111.331
2016/04/27 06:10:00,111.316,111.326,111.315,111.325,111.331,111.331,111.321,111.328
2016/04/27 06:11:00,111.325,111.328,111.322,111.327,111.328,111.331,111.325,111.33
2016/04/27 06:12:00,111.327,111.327,111.32,111.323,111.33,111.33,111.323,111.326
2016/04/27 06:13:00,111.323,111.329,111.313,111.322,111.326,111.343,111.324,111.325
2016/04/27 06:14:00,111.322,111.327,111.318,111.326,111.325,111.33,111.321,111.329
2016/04/27 06:15:00,111.326,111.357,111.313,111.336,111.329,111.373,111.321,111.361
2016/04/27 06:16:00,111.336,111.347,111.33,111.337,111.361,111.364,111.346,111.362
2016/04/27 06:17:00,111.337,111.337,111.33,111.331,111.362,111.363,111.358,111.359
2016/04/27 06:18:00,111.331,111.344,111.328,111.331,111.359,111.359,111.344,111.356
2016/04/27 06:19:00,111.331,111.331,111.318,111.323,111.356,111.363,111.347,111.349
2016/04/27 06:20:00,111.323,111.342,111.32,111.34,111.349,111.35,111.336,111.343
2016/04/27 06:21:00,111.34,111.344,111.328,111.338,111.343,111.354,111.337,111.341
2016/04/27 06:22:00,111.338,111.343,111.331,111.343,111.341,111.358,111.34,111.346
2016/04/27 06:23:00,111.343,111.343,111.323,111.323,111.346,111.36,111.344,111.351
2016/04/27 06:24:00,111.323,111.328,111.319,111.324,111.351,111.357,111.349,111.354
2016/04/27 06:25:00,111.324,111.33,111.323,111.324,111.354,111.356,111.353,111.355
2016/04/27 06:26:00,111.324,111.341,111.324,111.325,111.355,111.359,111.341,111.358
2016/04/27 06:27:00,111.325,111.331,111.324,111.327,111.358,111.362,111.356,111.357
2016/04/27 06:28:00,111.327,111.329,111.324,111.327,111.357,111.359,111.354,111.356
