日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/10/05 06:00:00,102.875,102.875,102.861,102.872,102.923,102.923,102.907,102.915
2016/10/05 06:01:00,102.872,102.878,102.871,102.877,102.915,102.921,102.914,102.92
2016/10/05 06:02:00,102.877,102.885,102.877,102.877,102.92,102.926,102.919,102.919
2016/10/05 06:03:00,102.877,102.879,102.876,102.879,102.919,102.92,102.917,102.92
2016/10/05 06:04:00,102.879,102.887,102.878,102.886,102.92,102.929,102.917,102.928
2016/10/05 06:05:00,102.886,102.886,102.878,102.884,102.928,102.928,102.918,102.92
2016/10/05 06:06:00,102.884,102.891,102.881,102.884,102.92,102.929,102.917,102.92
2016/10/05 06:07:00,102.884,102.886,102.882,102.885,102.92,102.922,102.918,102.921
2016/10/05 06:08:00,102.885,102.885,102.868,102.872,102.921,102.921,102.895,102.908
2016/10/05 06:09:00,102.872,102.876,102.864,102.873,102.908,102.909,102.892,102.909
2016/10/05 06:10:00,102.873,102.883,102.87,102.87,102.909,102.911,102.883,102.906
2016/10/05 06:11:00,102.87,102.888,102.87,102.884,102.906,102.922,102.887,102.887
2016/10/05 06:12:00,102.884,102.886,102.868,102.871,102.887,102.907,102.887,102.907
2016/10/05 06:13:00,102.871,102.878,102.859,102.866,102.907,102.907,102.876,102.902
2016/10/05 06:14:00,102.866,102.884,102.86,102.87,102.902,102.903,102.879,102.898
2016/10/05 06:15:00,102.87,102.881,102.834,102.85,102.898,102.898,102.853,102.853
2016/10/05 06:16:00,102.85,102.855,102.831,102.838,102.853,102.874,102.846,102.874
2016/10/05 06:17:00,102.838,102.88,102.837,102.867,102.874,102.916,102.858,102.903
2016/10/05 06:18:00,102.867,102.869,102.865,102.867,102.903,102.905,102.901,102.903
2016/10/05 06:19:00,102.867,102.897,102.858,102.861,102.903,102.922,102.883,102.897
2016/10/05 06:20:00,102.861,102.863,102.857,102.861,102.897,102.897,102.888,102.889
2016/10/05 06:21:00,102.861,102.869,102.851,102.851,102.889,102.89,102.872,102.887
2016/10/05 06:22:00,102.851,102.856,102.85,102.856,102.887,102.89,102.884,102.884
2016/10/05 06:23:00,102.856,102.858,102.853,102.853,102.884,102.889,102.884,102.889
2016/10/05 06:24:00,102.853,102.861,102.853,102.858,102.889,102.889,102.885,102.886
2016/10/05 06:25:00,102.858,102.893,102.858,102.887,102.886,102.908,102.875,102.89
2016/10/05 06:26:00,102.887,102.89,102.858,102.859,102.89,102.907,102.869,102.895
2016/10/05 06:27:00,102.859,102.865,102.855,102.865,102.895,102.896,102.886,102.893
2016/10/05 06:28:00,102.865,102.875,102.858,102.862,102.893,102.896,102.878,102.89
2016/10/05 06:29:00,102.862,102.875,102.859,102.862,102.89,102.891,102.874,102.89
2016/10/05 06:30:00,102.862,102.862,102.858,102.859,102.89,102.897,102.887,102.895
2016/10/05 06:31:00,102.859,102.868,102.858,102.863,102.895,102.9,102.894,102.899
2016/10/05 06:32:00,102.863,102.879,102.861,102.875,102.899,102.913,102.88,102.911
2016/10/05 06:33:00,102.875,102.883,102.873,102.879,102.911,102.916,102.907,102.915
2016/10/05 06:34:00,102.879,102.883,102.878,102.879,102.915,102.919,102.914,102.915
2016/10/05 06:35:00,102.879,102.891,102.873,102.891,102.915,102.918,102.894,102.894
2016/10/05 06:36:00,102.891,102.892,102.878,102.88,102.894,102.918,102.892,102.916
2016/10/05 06:37:00,102.88,102.883,102.879,102.882,102.916,102.918,102.911,102.918
2016/10/05 06:38:00,102.882,102.886,102.88,102.88,102.918,102.918,102.912,102.916
2016/10/05 06:39:00,102.88,102.898,102.88,102.883,102.916,102.919,102.901,102.911
2016/10/05 06:40:00,102.883,102.888,102.881,102.885,102.911,102.917,102.911,102.913
2016/10/05 06:41:00,102.885,102.887,102.879,102.88,102.913,102.918,102.911,102.916
2016/10/05 06:42:00,102.88,102.889,102.87,102.888,102.916,102.921,102.89,102.891
2016/10/05 06:43:00,102.888,102.903,102.874,102.88,102.891,102.923,102.889,102.916
2016/10/05 06:44:00,102.88,102.894,102.871,102.878,102.916,102.916,102.894,102.906
2016/10/05 06:45:00,102.878,102.895,102.878,102.894,102.906,102.908,102.895,102.897
2016/10/05 06:46:00,102.894,102.897,102.882,102.896,102.897,102.911,102.895,102.899
2016/10/05 06:47:00,102.896,102.897,102.882,102.886,102.899,102.92,102.897,102.914
2016/10/05 06:48:00,102.886,102.908,102.886,102.893,102.914,102.928,102.905,102.921
2016/10/05 06:49:00,102.893,102.905,102.89,102.891,102.921,102.923,102.908,102.919
2016/10/05 06:50:00,102.891,102.907,102.891,102.893,102.919,102.921,102.905,102.921
2016/10/05 06:51:00,102.893,102.895,102.889,102.894,102.921,102.927,102.921,102.922
2016/10/05 06:52:00,102.894,102.906,102.888,102.9,102.922,102.927,102.9,102.903
2016/10/05 06:53:00,102.9,102.903,102.884,102.888,102.903,102.923,102.902,102.916
2016/10/05 06:54:00,102.888,102.899,102.871,102.877,102.916,102.916,102.902,102.905
2016/10/05 06:55:00,102.877,102.898,102.877,102.886,102.905,102.914,102.899,102.914
2016/10/05 06:56:00,102.886,102.899,102.885,102.888,102.914,102.916,102.902,102.916
2016/10/05 06:57:00,102.888,102.899,102.883,102.897,102.916,102.922,102.9,102.9
2016/10/05 06:58:00,102.897,102.9,102.885,102.888,102.9,102.917,102.899,102.916
2016/10/05 06:59:00,102.888,102.901,102.872,102.885,102.916,102.922,102.887,102.921
