日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/10/13 06:00:00,104.189,104.202,104.189,104.194,104.225,104.238,104.225,104.23
2016/10/13 06:01:00,104.194,104.231,104.192,104.196,104.23,104.27,104.228,104.232
2016/10/13 06:02:00,104.196,104.196,104.186,104.191,104.232,104.232,104.222,104.227
2016/10/13 06:03:00,104.191,104.191,104.173,104.176,104.227,104.228,104.222,104.225
2016/10/13 06:04:00,104.176,104.179,104.156,104.175,104.225,104.225,104.191,104.211
2016/10/13 06:05:00,104.175,104.183,104.16,104.164,104.211,104.213,104.196,104.2
2016/10/13 06:06:00,104.164,104.184,104.162,104.17,104.2,104.208,104.194,104.194
2016/10/13 06:07:00,104.17,104.176,104.166,104.169,104.194,104.207,104.194,104.205
2016/10/13 06:08:00,104.169,104.18,104.164,104.164,104.205,104.211,104.2,104.2
2016/10/13 06:09:00,104.164,104.167,104.16,104.16,104.2,104.203,104.196,104.196
2016/10/13 06:10:00,104.16,104.184,104.159,104.183,104.196,104.198,104.179,104.186
2016/10/13 06:11:00,104.183,104.184,104.165,104.167,104.186,104.205,104.185,104.203
2016/10/13 06:12:00,104.167,104.167,104.164,104.164,104.203,104.203,104.2,104.2
2016/10/13 06:13:00,104.164,104.191,104.164,104.174,104.2,104.211,104.192,104.202
2016/10/13 06:14:00,104.174,104.18,104.172,104.179,104.202,104.208,104.2,104.207
2016/10/13 06:15:00,104.179,104.181,104.171,104.172,104.207,104.211,104.205,104.208
2016/10/13 06:16:00,104.172,104.2,104.172,104.194,104.208,104.231,104.208,104.23
2016/10/13 06:17:00,104.194,104.198,104.191,104.192,104.23,104.232,104.224,104.228
2016/10/13 06:18:00,104.192,104.214,104.192,104.201,104.228,104.23,104.214,104.229
2016/10/13 06:19:00,104.201,104.213,104.194,104.211,104.229,104.232,104.214,104.214
2016/10/13 06:20:00,104.211,104.213,104.195,104.202,104.214,104.233,104.211,104.23
2016/10/13 06:21:00,104.202,104.222,104.199,104.222,104.23,104.242,104.224,104.225
2016/10/13 06:22:00,104.222,104.223,104.182,104.187,104.225,104.236,104.197,104.215
2016/10/13 06:23:00,104.187,104.206,104.187,104.196,104.215,104.234,104.203,104.232
2016/10/13 06:24:00,104.196,104.206,104.186,104.204,104.232,104.232,104.203,104.207
2016/10/13 06:25:00,104.204,104.209,104.203,104.208,104.207,104.212,104.206,104.211
2016/10/13 06:26:00,104.208,104.212,104.205,104.209,104.211,104.215,104.208,104.212
2016/10/13 06:27:00,104.209,104.213,104.208,104.211,104.212,104.216,104.211,104.214
2016/10/13 06:28:00,104.211,104.212,104.209,104.209,104.214,104.215,104.212,104.212
2016/10/13 06:29:00,104.209,104.215,104.209,104.213,104.212,104.218,104.212,104.216
2016/10/13 06:30:00,104.213,104.215,104.209,104.21,104.216,104.218,104.212,104.213
2016/10/13 06:31:00,104.21,104.215,104.208,104.214,104.213,104.218,104.211,104.217
2016/10/13 06:32:00,104.214,104.214,104.203,104.213,104.217,104.243,104.216,104.241
2016/10/13 06:33:00,104.213,104.225,104.208,104.223,104.241,104.242,104.224,104.226
2016/10/13 06:34:00,104.223,104.227,104.207,104.227,104.226,104.245,104.221,104.23
2016/10/13 06:35:00,104.227,104.234,104.224,104.233,104.23,104.237,104.227,104.236
2016/10/13 06:36:00,104.233,104.233,104.147,104.182,104.236,104.247,104.183,104.218
2016/10/13 06:37:00,104.182,104.2,104.182,104.195,104.218,104.233,104.218,104.223
2016/10/13 06:38:00,104.195,104.21,104.193,104.198,104.223,104.241,104.209,104.234
2016/10/13 06:39:00,104.198,104.199,104.192,104.194,104.234,104.235,104.225,104.23
2016/10/13 06:40:00,104.194,104.238,104.193,104.219,104.23,104.258,104.229,104.255
2016/10/13 06:41:00,104.219,104.239,104.215,104.234,104.255,104.255,104.231,104.237
2016/10/13 06:42:00,104.234,104.235,104.202,104.21,104.237,104.25,104.237,104.246
2016/10/13 06:43:00,104.21,104.234,104.21,104.232,104.246,104.256,104.23,104.235
2016/10/13 06:44:00,104.232,104.234,104.218,104.23,104.235,104.25,104.23,104.233
2016/10/13 06:45:00,104.23,104.231,104.204,104.211,104.233,104.253,104.223,104.247
2016/10/13 06:46:00,104.211,104.229,104.21,104.216,104.247,104.252,104.229,104.252
2016/10/13 06:47:00,104.216,104.245,104.216,104.243,104.252,104.254,104.239,104.246
2016/10/13 06:48:00,104.243,104.262,104.236,104.255,104.246,104.279,104.243,104.258
2016/10/13 06:49:00,104.255,104.256,104.251,104.252,104.258,104.259,104.254,104.255
2016/10/13 06:50:00,104.252,104.258,104.252,104.255,104.255,104.261,104.255,104.258
2016/10/13 06:51:00,104.255,104.259,104.254,104.259,104.258,104.262,104.257,104.262
2016/10/13 06:52:00,104.259,104.263,104.256,104.26,104.262,104.266,104.259,104.263
2016/10/13 06:53:00,104.26,104.266,104.258,104.261,104.263,104.269,104.261,104.264
2016/10/13 06:54:00,104.261,104.264,104.259,104.262,104.264,104.267,104.262,104.265
2016/10/13 06:55:00,104.262,104.262,104.249,104.258,104.265,104.265,104.252,104.261
2016/10/13 06:56:00,104.258,104.26,104.253,104.254,104.261,104.263,104.256,104.257
2016/10/13 06:57:00,104.254,104.256,104.248,104.25,104.257,104.259,104.251,104.253
2016/10/13 06:58:00,104.25,104.254,104.247,104.252,104.253,104.257,104.25,104.255
2016/10/13 06:59:00,104.252,104.252,104.21,104.244,104.255,104.266,104.231,104.247
2016/10/13 07:00:00,104.244,104.26,104.236,104.236,104.247,104.276,104.244,104.264
2016/10/13 07:01:00,104.236,104.254,104.228,104.242,104.264,104.27,104.238,104.27
2016/10/13 07:02:00,104.242,104.257,104.24,104.246,104.27,104.274,104.254,104.274
2016/10/13 07:03:00,104.246,104.257,104.242,104.253,104.274,104.274,104.255,104.256
2016/10/13 07:04:00,104.253,104.256,104.239,104.243,104.256,104.271,104.254,104.271
2016/10/13 07:05:00,104.243,104.255,104.238,104.249,104.271,104.271,104.251,104.252
2016/10/13 07:06:00,104.249,104.255,104.237,104.253,104.252,104.271,104.252,104.256
2016/10/13 07:07:00,104.253,104.265,104.24,104.262,104.256,104.281,104.256,104.265
2016/10/13 07:08:00,104.262,104.262,104.245,104.247,104.265,104.279,104.26,104.275
2016/10/13 07:09:00,104.247,104.261,104.245,104.26,104.275,104.276,104.257,104.263
2016/10/13 07:10:00,104.26,104.283,104.246,104.279,104.263,104.286,104.249,104.282
2016/10/13 07:11:00,104.279,104.296,104.271,104.293,104.282,104.301,104.282,104.296
2016/10/13 07:12:00,104.293,104.311,104.291,104.296,104.296,104.314,104.294,104.299
2016/10/13 07:13:00,104.296,104.299,104.287,104.294,104.299,104.302,104.29,104.297
2016/10/13 07:14:00,104.294,104.31,104.285,104.305,104.297,104.313,104.288,104.308
2016/10/13 07:15:00,104.305,104.305,104.29,104.294,104.308,104.308,104.293,104.297
2016/10/13 07:16:00,104.294,104.31,104.29,104.31,104.297,104.313,104.293,104.313
2016/10/13 07:17:00,104.31,104.316,104.306,104.308,104.313,104.319,104.309,104.311
2016/10/13 07:18:00,104.308,104.322,104.296,104.32,104.311,104.325,104.299,104.323
2016/10/13 07:19:00,104.32,104.329,104.312,104.321,104.323,104.332,104.315,104.324
2016/10/13 07:20:00,104.321,104.34,104.317,104.336,104.324,104.343,104.32,104.339
2016/10/13 07:21:00,104.336,104.34,104.333,104.337,104.339,104.343,104.336,104.34
2016/10/13 07:22:00,104.337,104.341,104.333,104.34,104.34,104.344,104.336,104.343
2016/10/13 07:23:00,104.34,104.34,104.332,104.333,104.343,104.343,104.335,104.336
2016/10/13 07:24:00,104.333,104.342,104.331,104.339,104.336,104.345,104.334,104.342
2016/10/13 07:25:00,104.339,104.339,104.331,104.335,104.342,104.342,104.334,104.338
2016/10/13 07:26:00,104.335,104.338,104.313,104.315,104.338,104.341,104.316,104.318
2016/10/13 07:27:00,104.315,104.317,104.302,104.308,104.318,104.32,104.305,104.311
2016/10/13 07:28:00,104.308,104.312,104.297,104.299,104.311,104.315,104.3,104.302
2016/10/13 07:29:00,104.299,104.302,104.297,104.302,104.302,104.305,104.3,104.305
2016/10/13 07:30:00,104.302,104.313,104.297,104.311,104.305,104.316,104.3,104.314
2016/10/13 07:31:00,104.311,104.317,104.292,104.301,104.314,104.32,104.295,104.304
2016/10/13 07:32:00,104.301,104.307,104.297,104.303,104.304,104.31,104.3,104.306
2016/10/13 07:33:00,104.303,104.309,104.302,104.305,104.306,104.312,104.305,104.308
2016/10/13 07:34:00,104.305,104.316,104.303,104.31,104.308,104.319,104.306,104.313
2016/10/13 07:35:00,104.31,104.31,104.298,104.3,104.313,104.313,104.301,104.303
2016/10/13 07:36:00,104.3,104.317,104.296,104.315,104.303,104.32,104.299,104.318
2016/10/13 07:37:00,104.315,104.315,104.305,104.309,104.318,104.318,104.308,104.312
2016/10/13 07:38:00,104.309,104.313,104.299,104.309,104.312,104.316,104.302,104.312
2016/10/13 07:39:00,104.309,104.311,104.295,104.3,104.312,104.314,104.298,104.303
2016/10/13 07:40:00,104.3,104.3,104.282,104.29,104.303,104.303,104.285,104.293
2016/10/13 07:41:00,104.29,104.311,104.287,104.309,104.293,104.314,104.29,104.312
