日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/11/04 06:00:00,102.969,102.982,102.969,102.977,102.993,103.015,102.991,103.013
2016/11/04 06:01:00,102.977,102.992,102.974,102.988,103.013,103.013,102.99,103.003
2016/11/04 06:02:00,102.988,102.988,102.979,102.987,103.003,103.004,102.994,103.002
2016/11/04 06:03:00,102.987,102.988,102.979,102.982,103.002,103.01,103,103.006
2016/11/04 06:04:00,102.982,102.982,102.968,102.968,103.006,103.006,102.998,103.004
2016/11/04 06:05:00,102.968,102.968,102.966,102.966,103.004,103.004,103.002,103.002
2016/11/04 06:06:00,102.966,102.97,102.966,102.969,103.002,103.006,103.002,103.005
2016/11/04 06:07:00,102.969,102.982,102.949,102.977,103.005,103.005,102.982,103.001
2016/11/04 06:08:00,102.977,102.981,102.963,102.963,103.001,103.001,102.978,102.978
2016/11/04 06:09:00,102.963,102.963,102.93,102.933,102.978,102.98,102.966,102.969
2016/11/04 06:10:00,102.933,102.964,102.93,102.961,102.969,102.975,102.945,102.964
2016/11/04 06:11:00,102.961,102.979,102.957,102.965,102.964,102.982,102.96,102.968
2016/11/04 06:12:00,102.965,102.97,102.963,102.968,102.968,102.973,102.966,102.971
2016/11/04 06:13:00,102.968,102.969,102.964,102.967,102.971,102.972,102.967,102.97
2016/11/04 06:14:00,102.967,102.968,102.965,102.968,102.97,102.971,102.968,102.971
2016/11/04 06:15:00,102.968,102.97,102.966,102.966,102.971,102.973,102.969,102.969
2016/11/04 06:16:00,102.966,102.968,102.956,102.961,102.969,102.971,102.959,102.964
2016/11/04 06:17:00,102.961,102.964,102.96,102.963,102.964,102.967,102.963,102.966
2016/11/04 06:18:00,102.963,102.965,102.959,102.96,102.966,102.968,102.962,102.963
2016/11/04 06:19:00,102.96,102.965,102.959,102.961,102.963,102.968,102.962,102.964
2016/11/04 06:20:00,102.961,102.965,102.96,102.965,102.964,102.968,102.963,102.968
2016/11/04 06:21:00,102.965,102.98,102.962,102.969,102.968,102.983,102.965,102.972
2016/11/04 06:22:00,102.969,102.983,102.968,102.982,102.972,102.986,102.971,102.985
2016/11/04 06:23:00,102.982,102.993,102.965,102.985,102.985,102.996,102.97,102.988
2016/11/04 06:24:00,102.985,102.989,102.983,102.986,102.988,102.992,102.986,102.989
2016/11/04 06:25:00,102.986,102.991,102.983,102.985,102.989,102.994,102.986,102.988
2016/11/04 06:26:00,102.985,102.988,102.951,102.97,102.988,102.998,102.959,102.998
2016/11/04 06:27:00,102.97,102.976,102.967,102.97,102.998,102.998,102.97,102.973
2016/11/04 06:28:00,102.97,102.979,102.969,102.976,102.973,102.982,102.972,102.979
2016/11/04 06:29:00,102.976,102.979,102.972,102.979,102.979,102.982,102.975,102.982
2016/11/04 06:30:00,102.979,102.981,102.975,102.977,102.982,102.984,102.978,102.98
2016/11/04 06:31:00,102.977,102.977,102.971,102.972,102.98,102.98,102.974,102.975
2016/11/04 06:32:00,102.972,102.975,102.97,102.973,102.975,102.978,102.973,102.976
2016/11/04 06:33:00,102.973,102.973,102.969,102.97,102.976,102.976,102.972,102.973
2016/11/04 06:34:00,102.97,102.974,102.97,102.97,102.973,102.977,102.973,102.973
2016/11/04 06:35:00,102.97,102.978,102.97,102.974,102.973,102.981,102.973,102.977
2016/11/04 06:36:00,102.974,102.976,102.968,102.969,102.977,102.979,102.971,102.972
2016/11/04 06:37:00,102.969,102.972,102.969,102.971,102.972,102.975,102.972,102.974
2016/11/04 06:38:00,102.971,102.972,102.965,102.965,102.974,102.975,102.968,102.968
2016/11/04 06:39:00,102.965,102.967,102.953,102.963,102.968,102.982,102.966,102.966
2016/11/04 06:40:00,102.963,102.966,102.962,102.963,102.966,102.969,102.965,102.966
2016/11/04 06:41:00,102.963,102.964,102.959,102.959,102.966,102.967,102.962,102.962
2016/11/04 06:42:00,102.959,102.97,102.959,102.969,102.962,102.973,102.962,102.972
2016/11/04 06:43:00,102.969,102.97,102.966,102.969,102.972,102.973,102.969,102.972
2016/11/04 06:44:00,102.969,102.969,102.925,102.936,102.972,102.98,102.961,102.972
2016/11/04 06:45:00,102.936,102.955,102.935,102.936,102.972,102.987,102.971,102.972
2016/11/04 06:46:00,102.936,102.946,102.936,102.942,102.972,102.982,102.972,102.978
2016/11/04 06:47:00,102.942,102.945,102.941,102.943,102.978,102.981,102.977,102.979
2016/11/04 06:48:00,102.943,102.943,102.937,102.937,102.979,102.979,102.973,102.973
2016/11/04 06:49:00,102.937,102.94,102.937,102.937,102.973,102.976,102.973,102.973
2016/11/04 06:50:00,102.937,102.949,102.933,102.949,102.973,102.981,102.969,102.977
2016/11/04 06:51:00,102.949,102.95,102.944,102.945,102.977,102.984,102.976,102.981
2016/11/04 06:52:00,102.945,102.948,102.945,102.948,102.981,102.984,102.981,102.984
2016/11/04 06:53:00,102.948,102.948,102.943,102.943,102.984,102.984,102.979,102.979
2016/11/04 06:54:00,102.943,102.944,102.915,102.915,102.979,102.98,102.951,102.951
2016/11/04 06:55:00,102.915,102.958,102.915,102.957,102.951,102.973,102.936,102.96
2016/11/04 06:56:00,102.957,102.957,102.931,102.951,102.96,102.987,102.945,102.987
2016/11/04 06:57:00,102.951,102.951,102.944,102.948,102.987,102.987,102.98,102.984
2016/11/04 06:58:00,102.948,102.989,102.947,102.983,102.984,103.01,102.983,102.986
2016/11/04 06:59:00,102.983,102.983,102.923,102.957,102.986,103.002,102.937,102.985
2016/11/04 07:00:00,102.957,102.981,102.956,102.959,102.985,102.994,102.971,102.987
2016/11/04 07:01:00,102.959,102.98,102.959,102.98,102.987,102.994,102.974,102.983
2016/11/04 07:02:00,102.98,102.98,102.96,102.972,102.983,102.995,102.971,102.975
2016/11/04 07:03:00,102.972,102.973,102.95,102.958,102.975,102.988,102.968,102.986
2016/11/04 07:04:00,102.958,102.97,102.948,102.948,102.986,102.989,102.969,102.976
2016/11/04 07:05:00,102.948,102.971,102.948,102.971,102.976,102.987,102.97,102.974
2016/11/04 07:06:00,102.971,102.973,102.948,102.949,102.974,102.989,102.966,102.977
2016/11/04 07:07:00,102.949,102.968,102.944,102.949,102.977,102.989,102.971,102.977
2016/11/04 07:08:00,102.949,102.96,102.942,102.95,102.977,102.978,102.951,102.953
2016/11/04 07:09:00,102.95,102.953,102.94,102.949,102.953,102.973,102.949,102.952
2016/11/04 07:10:00,102.949,102.952,102.937,102.937,102.952,102.955,102.94,102.94
2016/11/04 07:11:00,102.937,102.954,102.935,102.949,102.94,102.97,102.94,102.952
2016/11/04 07:12:00,102.949,102.956,102.949,102.956,102.952,102.959,102.952,102.959
2016/11/04 07:13:00,102.956,102.957,102.941,102.942,102.959,102.971,102.956,102.97
2016/11/04 07:14:00,102.942,102.956,102.94,102.94,102.97,102.971,102.955,102.968
2016/11/04 07:15:00,102.94,102.941,102.939,102.939,102.968,102.969,102.967,102.967
2016/11/04 07:16:00,102.939,102.956,102.939,102.943,102.967,102.971,102.956,102.971
2016/11/04 07:17:00,102.943,102.952,102.94,102.952,102.971,102.971,102.953,102.955
2016/11/04 07:18:00,102.952,102.953,102.929,102.931,102.955,102.968,102.944,102.959
2016/11/04 07:19:00,102.931,102.946,102.931,102.945,102.959,102.959,102.946,102.948
2016/11/04 07:20:00,102.945,102.946,102.911,102.926,102.948,102.949,102.927,102.929
2016/11/04 07:21:00,102.926,102.933,102.915,102.932,102.929,102.951,102.929,102.935
2016/11/04 07:22:00,102.932,102.944,102.925,102.94,102.935,102.961,102.932,102.943
2016/11/04 07:23:00,102.94,102.96,102.928,102.95,102.943,102.979,102.942,102.978
2016/11/04 07:24:00,102.95,102.985,102.948,102.967,102.978,102.998,102.976,102.995
2016/11/04 07:25:00,102.967,102.99,102.96,102.963,102.995,103.002,102.988,102.991
2016/11/04 07:26:00,102.963,102.986,102.963,102.964,102.991,103.003,102.989,102.992
2016/11/04 07:27:00,102.964,102.996,102.964,102.989,102.992,102.999,102.979,102.992
2016/11/04 07:28:00,102.989,102.99,102.985,102.985,102.992,102.993,102.988,102.988
2016/11/04 07:29:00,102.985,102.99,102.984,102.987,102.988,102.993,102.987,102.99
2016/11/04 07:30:00,102.987,102.994,102.987,102.988,102.99,102.997,102.99,102.991
2016/11/04 07:31:00,102.988,102.991,102.987,102.988,102.991,102.994,102.99,102.991
2016/11/04 07:32:00,102.988,102.992,102.986,102.987,102.991,102.995,102.989,102.99
2016/11/04 07:33:00,102.987,102.991,102.985,102.985,102.99,102.994,102.988,102.988
2016/11/04 07:34:00,102.985,102.988,102.981,102.984,102.988,102.991,102.984,102.987
2016/11/04 07:35:00,102.984,102.99,102.977,102.988,102.987,102.993,102.98,102.991
