日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/12/05 07:00:00,112.4,112.414,112.395,112.406,112.424,112.429,112.414,112.421
2017/12/05 07:01:00,112.406,112.407,112.401,112.405,112.421,112.43,112.418,112.42
2017/12/05 07:02:00,112.405,112.41,112.404,112.409,112.42,112.425,112.419,112.424
2017/12/05 07:03:00,112.409,112.409,112.4,112.4,112.424,112.424,112.415,112.415
2017/12/05 07:04:00,112.4,112.411,112.4,112.41,112.415,112.426,112.415,112.425
2017/12/05 07:05:00,112.41,112.413,112.405,112.405,112.425,112.428,112.42,112.42
2017/12/05 07:06:00,112.405,112.407,112.395,112.399,112.42,112.422,112.413,112.414
2017/12/05 07:07:00,112.399,112.417,112.396,112.416,112.414,112.432,112.411,112.431
2017/12/05 07:08:00,112.416,112.429,112.4,112.414,112.431,112.444,112.418,112.429
2017/12/05 07:09:00,112.414,112.417,112.412,112.416,112.429,112.432,112.427,112.431
2017/12/05 07:10:00,112.416,112.426,112.416,112.422,112.431,112.432,112.422,112.425
2017/12/05 07:11:00,112.422,112.422,112.405,112.417,112.425,112.425,112.412,112.42
2017/12/05 07:12:00,112.417,112.421,112.411,112.42,112.42,112.425,112.414,112.423
2017/12/05 07:13:00,112.42,112.427,112.417,112.425,112.423,112.43,112.42,112.428
2017/12/05 07:14:00,112.425,112.451,112.423,112.44,112.428,112.454,112.426,112.443
2017/12/05 07:15:00,112.44,112.448,112.438,112.445,112.443,112.451,112.441,112.448
2017/12/05 07:16:00,112.445,112.466,112.441,112.466,112.448,112.469,112.444,112.469
2017/12/05 07:17:00,112.466,112.473,112.462,112.47,112.469,112.476,112.465,112.473
2017/12/05 07:18:00,112.47,112.482,112.467,112.474,112.473,112.485,112.47,112.477
2017/12/05 07:19:00,112.474,112.476,112.464,112.469,112.477,112.479,112.467,112.472
2017/12/05 07:20:00,112.469,112.473,112.462,112.472,112.472,112.476,112.465,112.475
2017/12/05 07:21:00,112.472,112.474,112.467,112.47,112.475,112.477,112.47,112.473
2017/12/05 07:22:00,112.47,112.473,112.467,112.471,112.473,112.476,112.47,112.474
2017/12/05 07:23:00,112.471,112.474,112.467,112.472,112.474,112.477,112.47,112.475
2017/12/05 07:24:00,112.472,112.475,112.469,112.473,112.475,112.478,112.472,112.476
2017/12/05 07:25:00,112.473,112.48,112.466,112.477,112.476,112.483,112.469,112.48
2017/12/05 07:26:00,112.477,112.478,112.466,112.473,112.48,112.481,112.469,112.476
2017/12/05 07:27:00,112.473,112.477,112.448,112.456,112.476,112.48,112.451,112.459
2017/12/05 07:28:00,112.456,112.485,112.452,112.485,112.459,112.488,112.455,112.488
2017/12/05 07:29:00,112.485,112.487,112.475,112.487,112.488,112.49,112.478,112.49
2017/12/05 07:30:00,112.487,112.489,112.481,112.488,112.49,112.492,112.484,112.491
2017/12/05 07:31:00,112.488,112.488,112.481,112.481,112.491,112.491,112.484,112.484
2017/12/05 07:32:00,112.481,112.484,112.463,112.476,112.484,112.487,112.466,112.479
2017/12/05 07:33:00,112.476,112.479,112.473,112.478,112.479,112.482,112.476,112.481
2017/12/05 07:34:00,112.478,112.478,112.472,112.477,112.481,112.481,112.475,112.48
2017/12/05 07:35:00,112.477,112.477,112.465,112.471,112.48,112.48,112.468,112.474
2017/12/05 07:36:00,112.471,112.473,112.469,112.471,112.474,112.476,112.472,112.474
2017/12/05 07:37:00,112.471,112.477,112.467,112.47,112.474,112.48,112.47,112.473
2017/12/05 07:38:00,112.47,112.47,112.454,112.459,112.473,112.473,112.457,112.462
2017/12/05 07:39:00,112.459,112.466,112.456,112.457,112.462,112.469,112.459,112.46
2017/12/05 07:40:00,112.457,112.464,112.456,112.464,112.46,112.467,112.459,112.467
2017/12/05 07:41:00,112.464,112.467,112.455,112.459,112.467,112.47,112.458,112.462
2017/12/05 07:42:00,112.459,112.487,112.458,112.476,112.462,112.494,112.461,112.479
2017/12/05 07:43:00,112.476,112.483,112.468,112.476,112.479,112.493,112.474,112.479
2017/12/05 07:44:00,112.476,112.478,112.472,112.474,112.479,112.481,112.475,112.477
2017/12/05 07:45:00,112.474,112.476,112.466,112.468,112.477,112.479,112.469,112.471
2017/12/05 07:46:00,112.468,112.47,112.463,112.466,112.471,112.473,112.466,112.469
2017/12/05 07:47:00,112.466,112.489,112.465,112.482,112.469,112.492,112.468,112.485
2017/12/05 07:48:00,112.482,112.502,112.476,112.476,112.485,112.505,112.479,112.479
2017/12/05 07:49:00,112.476,112.492,112.476,112.485,112.479,112.495,112.479,112.488
2017/12/05 07:50:00,112.485,112.488,112.481,112.482,112.488,112.491,112.484,112.485
2017/12/05 07:51:00,112.482,112.485,112.478,112.478,112.485,112.488,112.481,112.481
