日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/08/03 06:00:00,100.881,100.881,100.843,100.857,100.905,100.916,100.902,100.908
2016/08/03 06:01:00,100.857,100.858,100.856,100.856,100.908,100.909,100.907,100.907
2016/08/03 06:02:00,100.856,100.86,100.854,100.859,100.907,100.914,100.899,100.913
2016/08/03 06:03:00,100.859,100.874,100.859,100.867,100.913,100.913,100.903,100.903
2016/08/03 06:04:00,100.867,100.869,100.861,100.861,100.903,100.91,100.903,100.909
2016/08/03 06:05:00,100.861,100.875,100.861,100.875,100.909,100.915,100.909,100.913
2016/08/03 06:06:00,100.875,100.886,100.87,100.87,100.913,100.922,100.906,100.906
2016/08/03 06:07:00,100.87,100.877,100.87,100.875,100.906,100.913,100.906,100.911
2016/08/03 06:08:00,100.875,100.88,100.872,100.877,100.911,100.912,100.896,100.901
2016/08/03 06:09:00,100.877,100.882,100.871,100.871,100.901,100.909,100.9,100.907
2016/08/03 06:10:00,100.871,100.883,100.869,100.883,100.907,100.908,100.884,100.886
2016/08/03 06:11:00,100.883,100.886,100.865,100.871,100.886,100.898,100.886,100.897
2016/08/03 06:12:00,100.871,100.882,100.867,100.871,100.897,100.897,100.881,100.897
2016/08/03 06:13:00,100.871,100.883,100.871,100.88,100.897,100.897,100.882,100.883
2016/08/03 06:14:00,100.88,100.881,100.858,100.858,100.883,100.898,100.883,100.894
2016/08/03 06:15:00,100.858,100.859,100.853,100.854,100.894,100.895,100.888,100.89
2016/08/03 06:16:00,100.854,100.863,100.854,100.863,100.89,100.899,100.89,100.899
2016/08/03 06:17:00,100.863,100.863,100.861,100.861,100.899,100.899,100.897,100.897
2016/08/03 06:18:00,100.861,100.862,100.855,100.857,100.897,100.901,100.897,100.9
2016/08/03 06:19:00,100.857,100.858,100.854,100.858,100.9,100.902,100.897,100.902
2016/08/03 06:20:00,100.858,100.861,100.853,100.853,100.902,100.903,100.895,100.895
2016/08/03 06:21:00,100.853,100.865,100.853,100.862,100.895,100.899,100.892,100.896
2016/08/03 06:22:00,100.862,100.879,100.862,100.87,100.896,100.91,100.896,100.907
2016/08/03 06:23:00,100.87,100.882,100.868,100.877,100.907,100.926,100.902,100.926
2016/08/03 06:24:00,100.877,100.889,100.873,100.875,100.926,100.927,100.917,100.919
2016/08/03 06:25:00,100.875,100.882,100.874,100.877,100.919,100.92,100.909,100.909
2016/08/03 06:26:00,100.877,100.896,100.858,100.858,100.909,100.92,100.886,100.886
2016/08/03 06:27:00,100.858,100.871,100.854,100.856,100.886,100.896,100.873,100.891
2016/08/03 06:28:00,100.856,100.87,100.841,100.868,100.891,100.892,100.869,100.871
