日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/10/06 06:00:00,103.481,103.506,103.471,103.502,103.519,103.549,103.507,103.538
2016/10/06 06:01:00,103.502,103.509,103.485,103.506,103.538,103.545,103.521,103.542
2016/10/06 06:02:00,103.506,103.506,103.489,103.489,103.542,103.542,103.525,103.525
2016/10/06 06:03:00,103.489,103.492,103.488,103.492,103.525,103.528,103.524,103.528
2016/10/06 06:04:00,103.492,103.492,103.488,103.488,103.528,103.528,103.524,103.524
2016/10/06 06:05:00,103.488,103.496,103.478,103.481,103.524,103.528,103.509,103.517
2016/10/06 06:06:00,103.481,103.495,103.48,103.483,103.517,103.531,103.516,103.519
2016/10/06 06:07:00,103.483,103.489,103.483,103.486,103.519,103.525,103.519,103.522
2016/10/06 06:08:00,103.486,103.487,103.483,103.483,103.522,103.523,103.519,103.519
2016/10/06 06:09:00,103.483,103.494,103.481,103.494,103.519,103.53,103.517,103.53
2016/10/06 06:10:00,103.494,103.513,103.481,103.503,103.53,103.534,103.501,103.506
2016/10/06 06:11:00,103.503,103.51,103.494,103.505,103.506,103.524,103.506,103.508
2016/10/06 06:12:00,103.505,103.511,103.503,103.509,103.508,103.514,103.506,103.512
2016/10/06 06:13:00,103.509,103.513,103.506,103.513,103.512,103.516,103.509,103.516
2016/10/06 06:14:00,103.513,103.513,103.488,103.494,103.516,103.526,103.506,103.522
2016/10/06 06:15:00,103.494,103.511,103.494,103.507,103.522,103.526,103.509,103.51
2016/10/06 06:16:00,103.507,103.51,103.493,103.504,103.51,103.537,103.507,103.507
2016/10/06 06:17:00,103.504,103.507,103.5,103.505,103.507,103.51,103.503,103.508
2016/10/06 06:18:00,103.505,103.509,103.502,103.505,103.508,103.512,103.505,103.508
2016/10/06 06:19:00,103.505,103.508,103.503,103.508,103.508,103.511,103.506,103.511
2016/10/06 06:20:00,103.508,103.511,103.499,103.501,103.511,103.514,103.502,103.504
2016/10/06 06:21:00,103.501,103.505,103.485,103.503,103.504,103.52,103.499,103.506
2016/10/06 06:22:00,103.503,103.505,103.487,103.487,103.506,103.52,103.502,103.515
2016/10/06 06:23:00,103.487,103.5,103.485,103.498,103.515,103.517,103.499,103.501
2016/10/06 06:24:00,103.498,103.506,103.483,103.505,103.501,103.514,103.498,103.508
2016/10/06 06:25:00,103.505,103.52,103.498,103.515,103.508,103.529,103.507,103.518
2016/10/06 06:26:00,103.515,103.518,103.51,103.513,103.518,103.521,103.513,103.516
2016/10/06 06:27:00,103.513,103.514,103.477,103.489,103.516,103.517,103.491,103.492
2016/10/06 06:28:00,103.489,103.505,103.478,103.481,103.492,103.515,103.481,103.509
2016/10/06 06:29:00,103.481,103.496,103.477,103.493,103.509,103.513,103.48,103.496
2016/10/06 06:30:00,103.493,103.497,103.488,103.491,103.496,103.5,103.491,103.494
