日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/10/07 06:00:00,103.922,103.942,103.92,103.94,103.958,103.978,103.956,103.976
2016/10/07 06:01:00,103.94,103.986,103.94,103.977,103.976,104.046,103.976,104.016
2016/10/07 06:02:00,103.977,103.985,103.973,103.976,104.016,104.021,104.009,104.012
2016/10/07 06:03:00,103.976,103.977,103.972,103.972,104.012,104.013,104.008,104.008
2016/10/07 06:04:00,103.972,103.973,103.969,103.97,104.008,104.009,104.005,104.006
2016/10/07 06:05:00,103.97,103.974,103.967,103.97,104.006,104.01,104.003,104.006
2016/10/07 06:06:00,103.97,103.973,103.964,103.966,104.006,104.009,104,104.002
2016/10/07 06:07:00,103.966,103.977,103.965,103.966,104.002,104.011,103.998,104.002
2016/10/07 06:08:00,103.966,103.97,103.964,103.964,104.002,104.002,103.991,104
2016/10/07 06:09:00,103.964,103.968,103.962,103.963,104,104.001,103.99,103.999
2016/10/07 06:10:00,103.963,103.981,103.962,103.963,103.999,104.002,103.982,103.999
2016/10/07 06:11:00,103.963,103.99,103.963,103.982,103.999,104.015,103.988,104.01
2016/10/07 06:12:00,103.982,103.996,103.972,103.978,104.01,104.016,103.995,104.006
2016/10/07 06:13:00,103.978,103.999,103.977,103.997,104.006,104.01,103.994,104
2016/10/07 06:14:00,103.997,103.998,103.984,103.998,104,104.015,103.997,104.001
2016/10/07 06:15:00,103.998,104.008,103.982,104.004,104.001,104.023,104.001,104.007
2016/10/07 06:16:00,104.004,104.005,103.985,103.994,104.007,104.026,104,104.022
2016/10/07 06:17:00,103.994,104.009,103.989,104.004,104.022,104.026,104.005,104.007
2016/10/07 06:18:00,104.004,104.021,104.003,104.018,104.007,104.024,104.006,104.021
2016/10/07 06:19:00,104.018,104.021,103.997,103.999,104.021,104.024,104,104.002
2016/10/07 06:20:00,103.999,104.003,103.998,104.001,104.002,104.006,104.001,104.004
2016/10/07 06:21:00,104.001,104.003,103.998,104.002,104.004,104.006,104.001,104.005
2016/10/07 06:22:00,104.002,104.024,103.997,104.005,104.005,104.027,104,104.008
2016/10/07 06:23:00,104.005,104.011,104.003,104.01,104.008,104.014,104.006,104.013
2016/10/07 06:24:00,104.01,104.026,104.006,104.019,104.013,104.029,104.009,104.022
2016/10/07 06:25:00,104.019,104.03,104.007,104.017,104.022,104.041,104.02,104.02
2016/10/07 06:26:00,104.017,104.025,103.998,104.004,104.02,104.044,104.014,104.032
2016/10/07 06:27:00,104.004,104.021,103.999,104.013,104.032,104.035,104.002,104.016
2016/10/07 06:28:00,104.013,104.015,103.996,104.007,104.016,104.018,103.999,104.01
2016/10/07 06:29:00,104.007,104.013,104.004,104.005,104.01,104.016,104.007,104.008
2016/10/07 06:30:00,104.005,104.012,104.002,104.004,104.008,104.015,104.005,104.007
2016/10/07 06:31:00,104.004,104.008,103.996,104.003,104.007,104.011,103.999,104.006
2016/10/07 06:32:00,104.003,104.013,103.996,103.996,104.006,104.016,103.999,103.999
2016/10/07 06:33:00,103.996,104.008,103.993,104.005,103.999,104.011,103.996,104.008
2016/10/07 06:34:00,104.005,104.007,103.997,104.003,104.008,104.01,104,104.006
2016/10/07 06:35:00,104.003,104.003,103.998,103.999,104.006,104.006,104.001,104.002
2016/10/07 06:36:00,103.999,104.01,103.998,104.001,104.002,104.013,104.001,104.004
2016/10/07 06:37:00,104.001,104.001,103.988,103.996,104.004,104.004,103.991,103.999
2016/10/07 06:38:00,103.996,103.997,103.991,103.992,103.999,104,103.994,103.995
2016/10/07 06:39:00,103.992,103.993,103.958,103.973,103.995,103.996,103.968,103.976
2016/10/07 06:40:00,103.973,103.987,103.968,103.981,103.976,104,103.975,103.984
