日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/12/15 07:00:00,117.024,117.024,117.016,117.018,117.06,117.083,117.052,117.075
2016/12/15 07:01:00,117.018,117.025,117.017,117.02,117.075,117.08,117.057,117.057
2016/12/15 07:02:00,117.02,117.085,117.019,117.082,117.057,117.103,117.053,117.097
2016/12/15 07:03:00,117.082,117.112,117.042,117.053,117.097,117.127,117.081,117.091
2016/12/15 07:04:00,117.053,117.111,117.05,117.064,117.091,117.14,117.09,117.107
2016/12/15 07:05:00,117.064,117.106,117.047,117.093,117.107,117.121,117.086,117.108
2016/12/15 07:06:00,117.093,117.12,117.074,117.098,117.108,117.156,117.094,117.134
2016/12/15 07:07:00,117.098,117.108,117.085,117.091,117.134,117.136,117.118,117.127
2016/12/15 07:08:00,117.091,117.101,117.083,117.09,117.127,117.129,117.109,117.114
2016/12/15 07:09:00,117.09,117.095,117.083,117.083,117.114,117.123,117.111,117.119
2016/12/15 07:10:00,117.083,117.098,117.074,117.079,117.119,117.122,117.077,117.082
2016/12/15 07:11:00,117.079,117.082,117.048,117.078,117.082,117.102,117.078,117.081
2016/12/15 07:12:00,117.078,117.085,117.048,117.08,117.081,117.106,117.079,117.083
2016/12/15 07:13:00,117.08,117.084,117.043,117.043,117.083,117.101,117.08,117.086
2016/12/15 07:14:00,117.043,117.073,117.041,117.057,117.086,117.096,117.057,117.06
2016/12/15 07:15:00,117.057,117.06,117.009,117.013,117.06,117.063,117.016,117.016
2016/12/15 07:16:00,117.013,117.034,117.013,117.034,117.016,117.037,117.016,117.037
2016/12/15 07:17:00,117.034,117.052,117.021,117.05,117.037,117.064,117.037,117.053
2016/12/15 07:18:00,117.05,117.058,117.047,117.055,117.053,117.061,117.05,117.058
2016/12/15 07:19:00,117.055,117.058,117.044,117.054,117.058,117.061,117.047,117.057
2016/12/15 07:20:00,117.054,117.065,117.054,117.06,117.057,117.068,117.057,117.063
2016/12/15 07:21:00,117.06,117.064,117.048,117.054,117.063,117.067,117.051,117.057
2016/12/15 07:22:00,117.054,117.06,117.053,117.058,117.057,117.063,117.056,117.061
2016/12/15 07:23:00,117.058,117.062,117.053,117.055,117.061,117.065,117.056,117.058
2016/12/15 07:24:00,117.055,117.055,117.018,117.041,117.058,117.058,117.035,117.044
2016/12/15 07:25:00,117.041,117.041,117.024,117.027,117.044,117.044,117.027,117.03
2016/12/15 07:26:00,117.027,117.033,117.008,117.011,117.03,117.046,117.014,117.014
2016/12/15 07:27:00,117.011,117.026,117.01,117.021,117.014,117.029,117.013,117.024
2016/12/15 07:28:00,117.021,117.037,117.019,117.034,117.024,117.04,117.022,117.037
2016/12/15 07:29:00,117.034,117.037,117.029,117.036,117.037,117.04,117.032,117.039
2016/12/15 07:30:00,117.036,117.044,117.031,117.043,117.039,117.047,117.034,117.046
