日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/12/29 07:00:00,117.22,117.241,117.155,117.161,117.295,117.295,117.234,117.241
2016/12/29 07:01:00,117.161,117.184,117.108,117.16,117.241,117.243,117.177,117.217
2016/12/29 07:02:00,117.16,117.161,117.118,117.159,117.217,117.24,117.187,117.217
2016/12/29 07:03:00,117.159,117.16,117.093,117.122,117.217,117.221,117.172,117.202
2016/12/29 07:04:00,117.122,117.13,117.116,117.119,117.202,117.209,117.162,117.172
2016/12/29 07:05:00,117.119,117.156,117.119,117.145,117.172,117.213,117.17,117.206
2016/12/29 07:06:00,117.145,117.145,117.113,117.13,117.206,117.206,117.166,117.192
2016/12/29 07:07:00,117.13,117.15,117.102,117.139,117.192,117.197,117.155,117.163
2016/12/29 07:08:00,117.139,117.139,117.109,117.11,117.163,117.175,117.136,117.146
2016/12/29 07:09:00,117.11,117.11,117.096,117.099,117.146,117.16,117.142,117.155
2016/12/29 07:10:00,117.099,117.107,117.092,117.101,117.155,117.158,117.145,117.156
2016/12/29 07:11:00,117.101,117.112,117.1,117.107,117.156,117.157,117.149,117.152
2016/12/29 07:12:00,117.107,117.113,117.083,117.087,117.152,117.155,117.104,117.129
2016/12/29 07:13:00,117.087,117.109,117.042,117.059,117.129,117.145,117.068,117.096
2016/12/29 07:14:00,117.059,117.072,116.975,117.005,117.096,117.098,117.009,117.066
2016/12/29 07:15:00,117.005,117.024,117.003,117.024,117.066,117.076,117.056,117.068
2016/12/29 07:16:00,117.024,117.041,116.995,117.024,117.068,117.087,117.022,117.072
2016/12/29 07:17:00,117.024,117.045,116.999,117.005,117.072,117.095,117.045,117.045
2016/12/29 07:18:00,117.005,117.018,116.992,117.015,117.045,117.065,117.038,117.061
2016/12/29 07:19:00,117.015,117.016,116.994,117.011,117.061,117.067,117.042,117.061
2016/12/29 07:20:00,117.011,117.039,117.008,117.027,117.061,117.081,117.052,117.081
2016/12/29 07:21:00,117.027,117.036,116.989,117.006,117.081,117.086,117.019,117.063
2016/12/29 07:22:00,117.006,117.019,116.988,117.009,117.063,117.063,117.007,117.012
2016/12/29 07:23:00,117.009,117.009,116.827,116.847,117.012,117.012,116.878,116.893
2016/12/29 07:24:00,116.847,116.869,116.839,116.86,116.893,116.921,116.872,116.9
2016/12/29 07:25:00,116.86,116.879,116.853,116.853,116.9,116.903,116.876,116.891
2016/12/29 07:26:00,116.853,116.869,116.845,116.864,116.891,116.894,116.866,116.867
2016/12/29 07:27:00,116.864,116.882,116.842,116.853,116.867,116.905,116.864,116.893
2016/12/29 07:28:00,116.853,116.868,116.845,116.845,116.893,116.895,116.866,116.888
2016/12/29 07:29:00,116.845,116.887,116.827,116.857,116.888,116.905,116.851,116.898
2016/12/29 07:30:00,116.857,116.948,116.857,116.947,116.898,117.004,116.898,116.987
2016/12/29 07:31:00,116.947,116.947,116.846,116.879,116.987,116.987,116.89,116.94
2016/12/29 07:32:00,116.879,116.917,116.856,116.917,116.94,116.979,116.917,116.979
2016/12/29 07:33:00,116.917,116.94,116.891,116.921,116.979,116.99,116.939,116.962
2016/12/29 07:34:00,116.921,116.943,116.893,116.942,116.962,116.983,116.929,116.982
2016/12/29 07:35:00,116.942,116.943,116.893,116.923,116.982,116.983,116.942,116.969
2016/12/29 07:36:00,116.923,116.923,116.898,116.899,116.969,116.969,116.952,116.96
2016/12/29 07:37:00,116.899,116.903,116.894,116.901,116.96,116.962,116.941,116.962
2016/12/29 07:38:00,116.901,116.907,116.895,116.903,116.962,116.964,116.943,116.964
2016/12/29 07:39:00,116.903,116.923,116.901,116.906,116.964,116.967,116.959,116.964
2016/12/29 07:40:00,116.906,116.924,116.9,116.902,116.964,116.976,116.954,116.96
2016/12/29 07:41:00,116.902,116.996,116.897,116.951,116.96,117.044,116.953,117.012
2016/12/29 07:42:00,116.951,116.969,116.949,116.951,117.012,117.019,116.994,116.998
2016/12/29 07:43:00,116.951,116.963,116.938,116.947,116.998,117.015,116.986,116.994
2016/12/29 07:44:00,116.947,116.958,116.94,116.958,116.994,117.01,116.992,117.003
2016/12/29 07:45:00,116.958,116.959,116.941,116.942,117.003,117.007,116.997,116.999
2016/12/29 07:46:00,116.942,116.95,116.942,116.949,116.999,117,116.994,116.999
2016/12/29 07:47:00,116.949,116.949,116.932,116.935,116.999,117,116.988,116.992
2016/12/29 07:48:00,116.935,116.95,116.924,116.94,116.992,117.001,116.948,117.001
2016/12/29 07:49:00,116.94,116.947,116.936,116.942,117.001,117.003,116.989,116.999
2016/12/29 07:50:00,116.942,116.958,116.942,116.952,116.999,117.01,116.992,117.009
2016/12/29 07:51:00,116.952,116.955,116.951,116.954,117.009,117.012,117.006,117.011
2016/12/29 07:52:00,116.954,116.956,116.939,116.945,117.011,117.011,116.981,116.987
2016/12/29 07:53:00,116.945,116.987,116.942,116.986,116.987,117.048,116.985,117.047
2016/12/29 07:54:00,116.986,116.986,116.965,116.973,117.047,117.047,117.026,117.034
2016/12/29 07:55:00,116.973,117.003,116.965,116.976,117.034,117.047,117.026,117.037
2016/12/29 07:56:00,116.976,116.976,116.955,116.956,117.037,117.038,117.016,117.017
2016/12/29 07:57:00,116.956,116.985,116.956,116.979,117.017,117.04,117.017,117.04
2016/12/29 07:58:00,116.979,117.012,116.961,117.007,117.04,117.069,117.022,117.068
2016/12/29 07:59:00,117.007,117.041,117.007,117.037,117.068,117.094,117.062,117.089
2016/12/29 08:00:00,117.037,117.076,117.037,117.06,117.089,117.118,117.073,117.097
2016/12/29 08:01:00,117.06,117.08,117.038,117.05,117.097,117.101,117.07,117.093
2016/12/29 08:02:00,117.05,117.054,117.007,117.016,117.093,117.094,117.032,117.055
2016/12/29 08:03:00,117.016,117.051,117.015,117.042,117.055,117.072,117.04,117.045
2016/12/29 08:04:00,117.042,117.06,117.021,117.025,117.045,117.089,117.045,117.067
2016/12/29 08:05:00,117.025,117.027,117.017,117.019,117.067,117.07,117.059,117.062
2016/12/29 08:06:00,117.019,117.041,117.019,117.038,117.062,117.082,117.06,117.08
2016/12/29 08:07:00,117.038,117.061,117.015,117.039,117.08,117.087,117.033,117.042
2016/12/29 08:08:00,117.039,117.048,117.034,117.036,117.042,117.051,117.037,117.039
2016/12/29 08:09:00,117.036,117.048,117.034,117.041,117.039,117.051,117.037,117.044
2016/12/29 08:10:00,117.041,117.052,117.041,117.048,117.044,117.055,117.044,117.051
2016/12/29 08:11:00,117.048,117.052,117.04,117.047,117.051,117.055,117.043,117.05
2016/12/29 08:12:00,117.047,117.06,117.041,117.057,117.05,117.063,117.044,117.06
2016/12/29 08:13:00,117.057,117.061,117.041,117.042,117.06,117.064,117.044,117.045
2016/12/29 08:14:00,117.042,117.054,117.038,117.048,117.045,117.057,117.041,117.051
2016/12/29 08:15:00,117.048,117.049,117.041,117.045,117.051,117.052,117.044,117.048
2016/12/29 08:16:00,117.045,117.049,117.042,117.045,117.048,117.052,117.045,117.048
2016/12/29 08:17:00,117.045,117.066,117.044,117.065,117.048,117.069,117.047,117.068
2016/12/29 08:18:00,117.065,117.067,117.043,117.048,117.068,117.07,117.046,117.051
2016/12/29 08:19:00,117.048,117.056,117.047,117.054,117.051,117.059,117.05,117.057
2016/12/29 08:20:00,117.054,117.056,117.05,117.052,117.057,117.059,117.053,117.055
2016/12/29 08:21:00,117.052,117.062,117.045,117.047,117.055,117.065,117.048,117.05
2016/12/29 08:22:00,117.047,117.051,117.041,117.044,117.05,117.054,117.044,117.047
2016/12/29 08:23:00,117.044,117.045,117.036,117.04,117.047,117.048,117.039,117.043
2016/12/29 08:24:00,117.04,117.043,117.031,117.032,117.043,117.046,117.034,117.035
2016/12/29 08:25:00,117.032,117.035,117.027,117.029,117.035,117.038,117.03,117.032
2016/12/29 08:26:00,117.029,117.031,116.998,117.003,117.032,117.034,117.001,117.006
2016/12/29 08:27:00,117.003,117.01,116.983,117.005,117.006,117.013,116.986,117.008
2016/12/29 08:28:00,117.005,117.017,116.993,117.017,117.008,117.02,116.996,117.02
2016/12/29 08:29:00,117.017,117.025,117.015,117.024,117.02,117.028,117.018,117.027
2016/12/29 08:30:00,117.024,117.029,117.021,117.022,117.027,117.032,117.024,117.025
2016/12/29 08:31:00,117.022,117.031,117.021,117.029,117.025,117.034,117.024,117.032
2016/12/29 08:32:00,117.029,117.033,117.023,117.03,117.032,117.036,117.026,117.033
2016/12/29 08:33:00,117.03,117.043,117.03,117.04,117.033,117.046,117.033,117.043
2016/12/29 08:34:00,117.04,117.045,117.038,117.041,117.043,117.048,117.041,117.044
2016/12/29 08:35:00,117.041,117.044,117.038,117.041,117.044,117.047,117.041,117.044
2016/12/29 08:36:00,117.041,117.044,117.038,117.042,117.044,117.047,117.041,117.045
2016/12/29 08:37:00,117.042,117.044,117.039,117.043,117.045,117.047,117.042,117.046
2016/12/29 08:38:00,117.043,117.049,117.038,117.045,117.046,117.052,117.041,117.048
2016/12/29 08:39:00,117.045,117.072,117.044,117.067,117.048,117.075,117.047,117.07
2016/12/29 08:40:00,117.067,117.089,117.066,117.079,117.07,117.092,117.069,117.082
2016/12/29 08:41:00,117.079,117.12,117.078,117.119,117.082,117.123,117.081,117.122
2016/12/29 08:42:00,117.119,117.122,117.106,117.12,117.122,117.125,117.109,117.123
2016/12/29 08:43:00,117.12,117.154,117.117,117.145,117.123,117.157,117.12,117.148
2016/12/29 08:44:00,117.145,117.147,117.121,117.132,117.148,117.162,117.124,117.135
2016/12/29 08:45:00,117.132,117.133,117.113,117.115,117.135,117.136,117.116,117.118
2016/12/29 08:46:00,117.115,117.137,117.099,117.114,117.118,117.14,117.104,117.117
2016/12/29 08:47:00,117.114,117.12,117.107,117.112,117.117,117.123,117.11,117.115
2016/12/29 08:48:00,117.112,117.126,117.11,117.115,117.115,117.129,117.113,117.118
2016/12/29 08:49:00,117.115,117.125,117.077,117.077,117.118,117.128,117.096,117.117
2016/12/29 08:50:00,117.077,117.089,117.051,117.056,117.117,117.117,117.075,117.081
2016/12/29 08:51:00,117.056,117.07,117.056,117.065,117.081,117.081,117.066,117.068
2016/12/29 08:52:00,117.065,117.069,117.059,117.061,117.068,117.072,117.062,117.064
2016/12/29 08:53:00,117.061,117.061,117.051,117.053,117.064,117.064,117.054,117.056
2016/12/29 08:54:00,117.053,117.073,117.053,117.067,117.056,117.076,117.056,117.07
2016/12/29 08:55:00,117.067,117.076,117.067,117.074,117.07,117.079,117.07,117.077
2016/12/29 08:56:00,117.074,117.088,117.07,117.084,117.077,117.091,117.073,117.087
2016/12/29 08:57:00,117.084,117.092,117.069,117.092,117.087,117.095,117.072,117.095
2016/12/29 08:58:00,117.092,117.105,117.088,117.103,117.095,117.108,117.091,117.106
2016/12/29 08:59:00,117.103,117.106,117.084,117.086,117.106,117.109,117.087,117.089
2016/12/29 09:00:00,117.086,117.087,116.966,117.021,117.089,117.09,116.981,117.024
2016/12/29 09:01:00,117.021,117.051,117.004,117.042,117.024,117.065,117.008,117.045
2016/12/29 09:02:00,117.042,117.044,117.002,117.033,117.045,117.047,117.005,117.036
2016/12/29 09:03:00,117.033,117.035,116.991,117.005,117.036,117.038,116.994,117.008
2016/12/29 09:04:00,117.005,117.01,116.951,116.968,117.008,117.013,116.954,116.971
2016/12/29 09:05:00,116.968,116.968,116.893,116.904,116.971,116.971,116.896,116.907
2016/12/29 09:06:00,116.904,116.942,116.893,116.937,116.907,116.945,116.896,116.94
2016/12/29 09:07:00,116.937,116.942,116.896,116.907,116.94,116.945,116.899,116.91
2016/12/29 09:08:00,116.907,116.91,116.855,116.889,116.91,116.913,116.858,116.892
2016/12/29 09:09:00,116.889,116.902,116.878,116.902,116.892,116.905,116.881,116.905
2016/12/29 09:10:00,116.902,116.948,116.896,116.947,116.905,116.952,116.899,116.95
2016/12/29 09:11:00,116.947,116.947,116.913,116.923,116.95,116.95,116.916,116.926
2016/12/29 09:12:00,116.923,116.937,116.891,116.899,116.926,116.94,116.894,116.902
2016/12/29 09:13:00,116.899,116.912,116.889,116.898,116.902,116.915,116.892,116.901
2016/12/29 09:14:00,116.898,116.898,116.862,116.871,116.901,116.901,116.865,116.874
2016/12/29 09:15:00,116.871,116.886,116.87,116.873,116.874,116.889,116.873,116.876
2016/12/29 09:16:00,116.873,116.875,116.828,116.83,116.876,116.878,116.831,116.833
2016/12/29 09:17:00,116.83,116.884,116.828,116.883,116.833,116.887,116.831,116.886
2016/12/29 09:18:00,116.883,116.911,116.881,116.908,116.886,116.914,116.884,116.911
