日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/12/27 07:00:00,117.066,117.083,117.066,117.074,117.146,117.163,117.146,117.154
2016/12/27 07:01:00,117.074,117.086,117.073,117.083,117.154,117.166,117.153,117.163
2016/12/27 07:02:00,117.083,117.083,117.073,117.074,117.163,117.163,117.153,117.154
2016/12/27 07:03:00,117.074,117.096,117.073,117.089,117.154,117.176,117.153,117.169
2016/12/27 07:04:00,117.089,117.09,117.074,117.085,117.169,117.17,117.154,117.165
2016/12/27 07:05:00,117.085,117.093,117.078,117.078,117.165,117.173,117.158,117.158
2016/12/27 07:06:00,117.078,117.081,117.077,117.079,117.158,117.161,117.157,117.159
2016/12/27 07:07:00,117.079,117.086,117.079,117.085,117.159,117.166,117.159,117.165
2016/12/27 07:08:00,117.085,117.086,117.084,117.086,117.165,117.166,117.164,117.166
2016/12/27 07:09:00,117.086,117.086,117.084,117.086,117.166,117.166,117.164,117.166
2016/12/27 07:10:00,117.086,117.086,117.078,117.083,117.166,117.166,117.156,117.158
2016/12/27 07:11:00,117.083,117.094,117.083,117.093,117.158,117.17,117.158,117.166
2016/12/27 07:12:00,117.093,117.094,117.084,117.091,117.166,117.17,117.161,117.17
2016/12/27 07:13:00,117.091,117.095,117.084,117.094,117.17,117.174,117.163,117.173
2016/12/27 07:14:00,117.094,117.095,117.083,117.084,117.173,117.174,117.162,117.163
2016/12/27 07:15:00,117.084,117.093,117.081,117.083,117.163,117.169,117.156,117.161
2016/12/27 07:16:00,117.083,117.099,117.081,117.094,117.161,117.178,117.159,117.173
2016/12/27 07:17:00,117.094,117.099,117.087,117.093,117.173,117.178,117.166,117.172
2016/12/27 07:18:00,117.093,117.099,117.066,117.066,117.172,117.178,117.145,117.145
2016/12/27 07:19:00,117.066,117.072,117.065,117.071,117.145,117.151,117.145,117.15
2016/12/27 07:20:00,117.071,117.071,117.067,117.07,117.15,117.15,117.146,117.149
2016/12/27 07:21:00,117.07,117.077,117.068,117.069,117.149,117.156,117.148,117.149
2016/12/27 07:22:00,117.069,117.076,117.069,117.07,117.149,117.154,117.148,117.15
2016/12/27 07:23:00,117.07,117.074,117.067,117.074,117.15,117.153,117.147,117.153
2016/12/27 07:24:00,117.074,117.084,117.07,117.07,117.153,117.163,117.148,117.15
2016/12/27 07:25:00,117.07,117.089,117.064,117.072,117.15,117.163,117.138,117.151
2016/12/27 07:26:00,117.072,117.084,117.071,117.08,117.151,117.163,117.15,117.159
2016/12/27 07:27:00,117.08,117.084,117.062,117.062,117.159,117.163,117.141,117.141
2016/12/27 07:28:00,117.062,117.077,117.062,117.073,117.141,117.156,117.141,117.152
2016/12/27 07:29:00,117.073,117.08,117.058,117.058,117.152,117.159,117.137,117.137
2016/12/27 07:30:00,117.058,117.064,117.049,117.053,117.137,117.143,117.128,117.132
2016/12/27 07:31:00,117.053,117.06,117.03,117.033,117.132,117.14,117.109,117.112
2016/12/27 07:32:00,117.033,117.065,117.028,117.047,117.112,117.144,117.105,117.126
2016/12/27 07:33:00,117.047,117.06,117.035,117.06,117.126,117.129,117.105,117.111
2016/12/27 07:34:00,117.06,117.074,117.045,117.058,117.111,117.114,117.105,117.106
2016/12/27 07:35:00,117.058,117.071,117.058,117.069,117.106,117.115,117.106,117.109
2016/12/27 07:36:00,117.069,117.078,117.06,117.062,117.109,117.113,117.081,117.107
2016/12/27 07:37:00,117.062,117.096,117.062,117.09,117.107,117.153,117.093,117.153
2016/12/27 07:38:00,117.09,117.1,117.088,117.094,117.153,117.175,117.153,117.167
2016/12/27 07:39:00,117.094,117.102,117.08,117.095,117.167,117.177,117.156,117.171
2016/12/27 07:40:00,117.095,117.099,117.08,117.096,117.171,117.172,117.154,117.165
2016/12/27 07:41:00,117.096,117.103,117.085,117.089,117.165,117.167,117.145,117.146
2016/12/27 07:42:00,117.089,117.092,117.08,117.087,117.146,117.156,117.143,117.151
2016/12/27 07:43:00,117.087,117.099,117.083,117.089,117.151,117.163,117.141,117.144
2016/12/27 07:44:00,117.089,117.094,117.084,117.088,117.144,117.157,117.142,117.151
2016/12/27 07:45:00,117.088,117.093,117.085,117.09,117.151,117.155,117.143,117.145
2016/12/27 07:46:00,117.09,117.09,117.071,117.087,117.145,117.167,117.145,117.166
2016/12/27 07:47:00,117.087,117.093,117.08,117.085,117.166,117.172,117.159,117.164
2016/12/27 07:48:00,117.085,117.095,117.079,117.095,117.164,117.174,117.158,117.174
2016/12/27 07:49:00,117.095,117.095,117.077,117.086,117.174,117.174,117.157,117.163
2016/12/27 07:50:00,117.086,117.097,117.081,117.084,117.163,117.176,117.16,117.164
2016/12/27 07:51:00,117.084,117.1,117.074,117.08,117.164,117.179,117.153,117.154
2016/12/27 07:52:00,117.08,117.104,117.08,117.103,117.154,117.183,117.154,117.182
2016/12/27 07:53:00,117.103,117.103,117.079,117.086,117.182,117.182,117.157,117.164
2016/12/27 07:54:00,117.086,117.094,117.082,117.088,117.164,117.172,117.16,117.166
2016/12/27 07:55:00,117.088,117.098,117.08,117.097,117.166,117.175,117.158,117.175
2016/12/27 07:56:00,117.097,117.108,117.083,117.084,117.175,117.186,117.158,117.162
2016/12/27 07:57:00,117.084,117.103,117.084,117.098,117.162,117.175,117.156,117.175
2016/12/27 07:58:00,117.098,117.098,117.08,117.095,117.175,117.175,117.157,117.174
2016/12/27 07:59:00,117.095,117.113,117.061,117.088,117.174,117.185,117.103,117.162
2016/12/27 08:00:00,117.088,117.134,117.085,117.133,117.162,117.178,117.145,117.176
2016/12/27 08:01:00,117.133,117.192,117.122,117.192,117.176,117.241,117.169,117.195
