time,op,hi,lo,cl,10ma,25ma,75ma
2016/08/10 07:00:00,101.857,101.957,100.97,101.187,102.44765000000002,103.66568,105.91020666666661
2016/08/11 07:00:00,101.187,102.06,101.027,101.928,102.0366,103.65781999999999,105.77323999999996
2016/08/12 07:00:00,101.928,102.271,100.835,101.30850000000001,101.701,103.70443999999998,105.69075999999994
2016/08/15 07:00:00,101.249,101.453,100.873,101.26849999999999,101.62219999999999,103.73479999999999,105.62323999999995
2016/08/16 07:00:00,101.26849999999999,99.996,100.001,100.2755,101.51265,103.67472,105.55463999999995
2016/08/17 07:00:00,100.2755,101.167,100.041,100.231,101.44795,103.49558,105.46570666666662
2016/08/18 07:00:00,100.231,99.999,100.002,99.928,101.3443,103.32992000000002,105.37497999999995
2016/08/19 07:00:00,99.928,99.988,100,100.221,101.21979999999999,103.11264,105.27701999999994
2016/08/22 07:00:00,100.64850000000001,100.933,100.215,100.328,101.06224999999999,102.92634,105.18507999999994
2016/08/23 07:00:00,100.328,99.998,100.001,100.196,100.85324999999999,102.6948,105.07625333333328
2016/08/24 07:00:00,100.196,100.606,100.097,100.4675,100.68715,102.45605999999997,104.95428666666663
2016/08/25 07:00:00,100.4675,100.617,100.304,100.543,100.61519999999999,102.18647999999999,104.84766666666663
2016/08/26 07:00:00,100.543,101.942,100.081,101.82749999999999,100.4767,101.96108,104.73437999999994
2016/08/29 07:00:00,101.93299999999999,102.391,101.839,101.8955,100.5286,101.79044,104.64365999999995
2016/08/30 07:00:00,101.8955,103.138,101.752,102.976,100.59129999999999,101.63276,104.54805999999995
