日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/02/28 07:00:00,112.685,112.708,112.667,112.669,112.721,112.735,112.709,112.71
2017/02/28 07:01:00,112.669,112.688,112.669,112.676,112.71,112.727,112.71,112.719
2017/02/28 07:02:00,112.676,112.688,112.676,112.681,112.719,112.722,112.7,112.705
2017/02/28 07:03:00,112.681,112.682,112.675,112.681,112.705,112.722,112.705,112.721
2017/02/28 07:04:00,112.681,112.682,112.678,112.679,112.721,112.721,112.716,112.716
2017/02/28 07:05:00,112.679,112.687,112.678,112.686,112.716,112.718,112.71,112.71
2017/02/28 07:06:00,112.686,112.688,112.685,112.687,112.71,112.712,112.709,112.711
2017/02/28 07:07:00,112.687,112.688,112.676,112.686,112.711,112.717,112.706,112.71
2017/02/28 07:08:00,112.686,112.691,112.685,112.688,112.71,112.715,112.709,112.712
2017/02/28 07:09:00,112.688,112.703,112.683,112.701,112.712,112.72,112.71,112.716
2017/02/28 07:10:00,112.701,112.71,112.669,112.685,112.716,112.719,112.672,112.688
2017/02/28 07:11:00,112.685,112.698,112.672,112.674,112.688,112.701,112.675,112.677
2017/02/28 07:12:00,112.674,112.683,112.674,112.68,112.677,112.686,112.677,112.683
2017/02/28 07:13:00,112.68,112.686,112.676,112.683,112.683,112.689,112.679,112.686
2017/02/28 07:14:00,112.683,112.692,112.683,112.69,112.686,112.695,112.686,112.693
2017/02/28 07:15:00,112.69,112.733,112.69,112.733,112.693,112.736,112.693,112.736
2017/02/28 07:16:00,112.733,112.735,112.713,112.718,112.736,112.738,112.716,112.721
2017/02/28 07:17:00,112.718,112.724,112.692,112.708,112.721,112.727,112.695,112.711
2017/02/28 07:18:00,112.708,112.708,112.69,112.694,112.711,112.711,112.693,112.697
2017/02/28 07:19:00,112.694,112.699,112.686,112.689,112.697,112.702,112.689,112.692
2017/02/28 07:20:00,112.689,112.695,112.688,112.691,112.692,112.698,112.691,112.694
2017/02/28 07:21:00,112.691,112.692,112.685,112.686,112.694,112.695,112.688,112.689
2017/02/28 07:22:00,112.686,112.696,112.679,112.682,112.689,112.699,112.682,112.685
2017/02/28 07:23:00,112.682,112.688,112.659,112.68,112.685,112.691,112.662,112.683
2017/02/28 07:24:00,112.68,112.693,112.678,112.691,112.683,112.696,112.681,112.694
2017/02/28 07:25:00,112.691,112.695,112.687,112.691,112.694,112.698,112.69,112.694
2017/02/28 07:26:00,112.691,112.693,112.685,112.69,112.694,112.696,112.688,112.693
2017/02/28 07:27:00,112.69,112.692,112.676,112.676,112.693,112.695,112.679,112.679
2017/02/28 07:28:00,112.676,112.685,112.676,112.683,112.679,112.688,112.679,112.686
2017/02/28 07:29:00,112.683,112.692,112.683,112.687,112.686,112.695,112.686,112.69
2017/02/28 07:30:00,112.687,112.693,112.687,112.691,112.69,112.696,112.69,112.694
2017/02/28 07:31:00,112.691,112.698,112.687,112.697,112.694,112.701,112.69,112.7
