日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/07/25 07:00:00,106.182,106.204,106.151,106.195,106.218,106.24,106.187,106.231
2016/07/25 07:01:00,106.195,106.205,106.192,106.201,106.231,106.241,106.228,106.237
2016/07/25 07:02:00,106.201,106.202,106.182,106.19,106.237,106.238,106.218,106.226
2016/07/25 07:03:00,106.19,106.208,106.19,106.204,106.226,106.244,106.226,106.24
2016/07/25 07:04:00,106.204,106.219,106.2,106.218,106.24,106.255,106.236,106.254
2016/07/25 07:05:00,106.218,106.233,106.216,106.225,106.254,106.264,106.245,106.261
2016/07/25 07:06:00,106.225,106.233,106.216,106.228,106.261,106.264,106.251,106.252
2016/07/25 07:07:00,106.228,106.24,106.226,106.238,106.252,106.264,106.25,106.262
2016/07/25 07:08:00,106.238,106.238,106.233,106.236,106.262,106.262,106.257,106.26
2016/07/25 07:09:00,106.236,106.236,106.22,106.228,106.26,106.266,106.249,106.264
2016/07/25 07:10:00,106.228,106.25,106.226,106.234,106.264,106.277,106.253,106.261
2016/07/25 07:11:00,106.234,106.245,106.227,106.228,106.261,106.272,106.255,106.259
2016/07/25 07:12:00,106.228,106.236,106.152,106.188,106.259,106.26,106.2,106.218
2016/07/25 07:13:00,106.188,106.225,106.168,106.176,106.218,106.262,106.2,106.203
2016/07/25 07:14:00,106.176,106.177,106.168,106.175,106.203,106.205,106.195,106.202
2016/07/25 07:15:00,106.175,106.187,106.166,106.168,106.202,106.202,106.183,106.195
2016/07/25 07:16:00,106.168,106.182,106.166,106.166,106.195,106.198,106.182,106.191
2016/07/25 07:17:00,106.166,106.185,106.166,106.175,106.191,106.204,106.182,106.203
2016/07/25 07:18:00,106.175,106.176,106.173,106.174,106.203,106.203,106.201,106.201
2016/07/25 07:19:00,106.174,106.179,106.173,106.174,106.201,106.207,106.2,106.201
2016/07/25 07:20:00,106.174,106.192,106.174,106.184,106.201,106.219,106.201,106.211
2016/07/25 07:21:00,106.184,106.184,106.182,106.183,106.211,106.211,106.209,106.211
2016/07/25 07:22:00,106.183,106.185,106.179,106.179,106.211,106.212,106.206,106.206
2016/07/25 07:23:00,106.179,106.189,106.169,106.188,106.206,106.208,106.183,106.191
2016/07/25 07:24:00,106.188,106.2,106.177,106.187,106.191,106.227,106.191,106.214
2016/07/25 07:25:00,106.187,106.211,106.177,106.192,106.214,106.234,106.204,106.22
2016/07/25 07:26:00,106.192,106.219,106.185,106.218,106.22,106.246,106.213,106.245
2016/07/25 07:27:00,106.218,106.227,106.205,106.224,106.245,106.254,106.236,106.251
2016/07/25 07:28:00,106.224,106.229,106.218,106.227,106.251,106.256,106.245,106.254
2016/07/25 07:29:00,106.227,106.247,106.214,106.22,106.254,106.263,106.241,106.247
2016/07/25 07:30:00,106.22,106.259,106.22,106.256,106.247,106.262,106.227,106.259
2016/07/25 07:31:00,106.256,106.259,106.223,106.231,106.259,106.267,106.233,106.267
2016/07/25 07:32:00,106.231,106.251,106.229,106.237,106.267,106.269,106.238,106.24
2016/07/25 07:33:00,106.237,106.246,106.231,106.241,106.24,106.249,106.234,106.244
2016/07/25 07:34:00,106.241,106.241,106.187,106.228,106.244,106.259,106.215,106.231
2016/07/25 07:35:00,106.228,106.233,106.226,106.229,106.231,106.236,106.229,106.232
2016/07/25 07:36:00,106.229,106.229,106.206,106.209,106.232,106.232,106.209,106.212
2016/07/25 07:37:00,106.209,106.235,106.208,106.23,106.212,106.238,106.211,106.233
2016/07/25 07:38:00,106.23,106.232,106.194,106.2,106.233,106.235,106.221,106.228
