日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2016/05/19 06:00:00,110.184,110.186,110.175,110.179,110.199,110.219,110.19,110.194
2016/05/19 06:01:00,110.179,110.181,110.14,110.168,110.194,110.196,110.191,110.192
2016/05/19 06:02:00,110.168,110.168,110.161,110.167,110.192,110.197,110.186,110.191
2016/05/19 06:03:00,110.167,110.167,110.163,110.165,110.191,110.191,110.187,110.189
2016/05/19 06:04:00,110.165,110.169,110.157,110.157,110.189,110.198,110.189,110.193
2016/05/19 06:05:00,110.157,110.17,110.154,110.169,110.193,110.197,110.176,110.193
2016/05/19 06:06:00,110.169,110.184,110.16,110.176,110.193,110.216,110.193,110.212
2016/05/19 06:07:00,110.176,110.182,110.163,110.165,110.212,110.213,110.205,110.208
2016/05/19 06:08:00,110.165,110.169,110.162,110.166,110.208,110.214,110.204,110.211
2016/05/19 06:09:00,110.166,110.169,110.165,110.165,110.211,110.212,110.205,110.205
2016/05/19 06:10:00,110.165,110.166,110.158,110.16,110.205,110.21,110.203,110.205
2016/05/19 06:11:00,110.16,110.175,110.159,110.173,110.205,110.205,110.175,110.176
2016/05/19 06:12:00,110.173,110.173,110.163,110.163,110.176,110.193,110.168,110.191
2016/05/19 06:13:00,110.163,110.18,110.162,110.162,110.191,110.193,110.175,110.19
2016/05/19 06:14:00,110.162,110.191,110.162,110.191,110.19,110.194,110.181,110.194
2016/05/19 06:15:00,110.191,110.191,110.171,110.174,110.194,110.208,110.19,110.204
2016/05/19 06:16:00,110.174,110.191,110.173,110.189,110.204,110.215,110.191,110.192
2016/05/19 06:17:00,110.189,110.191,110.186,110.188,110.192,110.194,110.189,110.191
2016/05/19 06:18:00,110.188,110.19,110.186,110.188,110.191,110.193,110.189,110.191
2016/05/19 06:19:00,110.188,110.192,110.177,110.188,110.191,110.207,110.189,110.191
2016/05/19 06:20:00,110.188,110.192,110.183,110.185,110.191,110.223,110.191,110.218
2016/05/19 06:21:00,110.185,110.189,110.181,110.189,110.218,110.219,110.21,110.219
2016/05/19 06:22:00,110.189,110.211,110.187,110.194,110.219,110.23,110.208,110.229
2016/05/19 06:23:00,110.194,110.197,110.178,110.178,110.229,110.23,110.204,110.204
2016/05/19 06:24:00,110.178,110.198,110.177,110.188,110.204,110.23,110.193,110.224
2016/05/19 06:25:00,110.188,110.191,110.184,110.188,110.224,110.224,110.217,110.217
2016/05/19 06:26:00,110.188,110.208,110.183,110.206,110.217,110.221,110.207,110.209
2016/05/19 06:27:00,110.206,110.213,110.205,110.207,110.209,110.216,110.208,110.21
2016/05/19 06:28:00,110.207,110.208,110.183,110.187,110.21,110.215,110.203,110.214
2016/05/19 06:29:00,110.187,110.198,110.184,110.189,110.214,110.214,110.2,110.214
2016/05/19 06:30:00,110.189,110.205,110.184,110.194,110.214,110.225,110.206,110.224
2016/05/19 06:31:00,110.194,110.194,110.19,110.193,110.224,110.23,110.223,110.229
2016/05/19 06:32:00,110.193,110.195,110.189,110.189,110.229,110.23,110.224,110.224
2016/05/19 06:33:00,110.189,110.193,110.188,110.189,110.224,110.228,110.224,110.225
2016/05/19 06:34:00,110.189,110.202,110.189,110.202,110.225,110.235,110.225,110.235
2016/05/19 06:35:00,110.202,110.203,110.196,110.196,110.235,110.239,110.231,110.231
2016/05/19 06:36:00,110.196,110.197,110.194,110.194,110.231,110.232,110.23,110.23
2016/05/19 06:37:00,110.194,110.196,110.193,110.196,110.23,110.232,110.228,110.231
2016/05/19 06:38:00,110.196,110.197,110.192,110.193,110.231,110.233,110.228,110.229
2016/05/19 06:39:00,110.193,110.198,110.193,110.197,110.229,110.234,110.229,110.233
2016/05/19 06:40:00,110.197,110.21,110.192,110.21,110.233,110.235,110.212,110.213
2016/05/19 06:41:00,110.21,110.212,110.207,110.211,110.213,110.215,110.21,110.214
2016/05/19 06:42:00,110.211,110.213,110.194,110.196,110.214,110.234,110.213,110.229
2016/05/19 06:43:00,110.196,110.219,110.195,110.211,110.229,110.229,110.212,110.214
2016/05/19 06:44:00,110.211,110.213,110.169,110.171,110.214,110.218,110.2,110.207
2016/05/19 06:45:00,110.171,110.197,110.159,110.169,110.207,110.21,110.186,110.197
2016/05/19 06:46:00,110.169,110.194,110.163,110.187,110.197,110.197,110.177,110.19
2016/05/19 06:47:00,110.187,110.189,110.182,110.184,110.19,110.192,110.185,110.187
2016/05/19 06:48:00,110.184,110.187,110.182,110.184,110.187,110.19,110.185,110.187
2016/05/19 06:49:00,110.184,110.186,110.173,110.178,110.187,110.199,110.181,110.181
2016/05/19 06:50:00,110.178,110.194,110.177,110.192,110.181,110.197,110.18,110.195
2016/05/19 06:51:00,110.192,110.192,110.179,110.182,110.195,110.195,110.182,110.185
2016/05/19 06:52:00,110.182,110.187,110.162,110.179,110.185,110.197,110.169,110.182
2016/05/19 06:53:00,110.179,110.183,110.175,110.18,110.182,110.186,110.178,110.183
2016/05/19 06:54:00,110.18,110.182,110.175,110.178,110.183,110.185,110.178,110.181
2016/05/19 06:55:00,110.178,110.182,110.175,110.178,110.181,110.185,110.178,110.181
2016/05/19 06:56:00,110.178,110.18,110.176,110.177,110.181,110.183,110.179,110.18
2016/05/19 06:57:00,110.177,110.182,110.173,110.175,110.18,110.185,110.176,110.178
2016/05/19 06:58:00,110.175,110.19,110.175,110.187,110.178,110.193,110.178,110.19
2016/05/19 06:59:00,110.187,110.189,110.18,110.182,110.19,110.192,110.183,110.185
2016/05/19 07:00:00,110.182,110.182,110.158,110.177,110.185,110.197,110.174,110.18
2016/05/19 07:01:00,110.177,110.189,110.173,110.185,110.18,110.192,110.176,110.188
2016/05/19 07:02:00,110.185,110.192,110.169,110.171,110.188,110.207,110.186,110.198
2016/05/19 07:03:00,110.171,110.193,110.17,110.177,110.198,110.21,110.189,110.206
